cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag,won,RT
1,110,0.4348,5,1,1,0.7,2,0.3,3,0,1968.57
1,110,0.5455,28,1,1,0.7,3,0.3,4,0,1032.86
1,110,0.6667,9,1,1,0.8,1,0.2,2,1,1062.39
1,110,0.9091,19,1,1,0.8,2,0.2,3,1,1467.87
1,110,-0.9091,7,2,0,0.6,1,0.4,4,0,3255.84
1,110,-0.7273,10,2,1,0.7,1,0.3,5,1,1507.02
1,110,-0.5,21,2,0,0.6,2,0.4,5,0,1783.59
1,110,-0.25,20,2,1,0.7,1,0.3,3,1,1736.7
1,110,-0.1053,12,2,1,0.6,3,0.4,5,0,1917.81
1,110,0.1818,14,2,1,0.6,4,0.4,5,1,1003.22
1,110,0.4348,26,2,1,0.7,2,0.3,3,1,1028.54
1,110,0.5455,32,2,1,0.7,3,0.3,4,1,1372.24
1,110,0.6667,11,2,1,0.8,1,0.2,2,1,1516.01
1,110,0.9091,31,2,1,0.8,2,0.2,3,1,904.09
1,110,-0.9091,42,3,0,0.6,1,0.4,4,0,2343.24
1,110,-0.7273,15,3,1,0.7,1,0.3,5,1,2026.48
1,110,-0.5,38,3,0,0.6,2,0.4,5,0,1317.93
1,110,-0.25,23,3,1,0.7,1,0.3,3,1,1909.67
1,110,-0.1053,13,3,1,0.6,3,0.4,5,0,2138.34
1,110,0.1818,17,3,1,0.6,4,0.4,5,1,1032.43
1,110,0.4348,27,3,1,0.7,2,0.3,3,1,1387.06
1,110,0.5455,37,3,0,0.7,3,0.3,4,1,1758.2
1,110,0.6667,16,3,1,0.8,1,0.2,2,1,744.09
1,110,0.9091,36,3,1,0.8,2,0.2,3,1,907.7
1,110,-0.9091,43,4,0,0.6,1,0.4,4,1,1546.74
1,110,-0.7273,30,4,1,0.7,1,0.3,5,1,1375.78
1,110,-0.5,47,4,0,0.6,2,0.4,5,1,1669.01
1,110,-0.25,33,4,1,0.7,1,0.3,3,1,2492.63
1,110,-0.1053,22,4,1,0.6,3,0.4,5,1,2090.18
1,110,0.1818,18,4,1,0.6,4,0.4,5,0,1533.12
1,110,0.4348,29,4,1,0.7,2,0.3,3,0,1191.48
1,110,0.5455,39,4,1,0.7,3,0.3,4,1,1713.3
1,110,0.6667,24,4,1,0.8,1,0.2,2,0,1943.34
1,110,0.9091,51,4,1,0.8,2,0.2,3,0,894.4
1,110,-0.9091,45,5,0,0.6,1,0.4,4,0,1499.4
1,110,-0.7273,40,5,1,0.7,1,0.3,5,1,1458.07
1,110,-0.5,54,5,0,0.6,2,0.4,5,0,1611.41
1,110,-0.25,58,5,1,0.7,1,0.3,3,1,1379.52
1,110,-0.1053,48,5,1,0.6,3,0.4,5,1,2530.75
1,110,0.1818,25,5,0,0.6,4,0.4,5,1,1681.52
1,110,0.4348,34,5,1,0.7,2,0.3,3,0,1168.05
1,110,0.5455,46,5,1,0.7,3,0.3,4,1,1415.55
1,110,0.6667,41,5,1,0.8,1,0.2,2,0,1241.34
1,110,0.9091,69,5,1,0.8,2,0.2,3,1,977.35
1,110,-0.9091,62,6,0,0.6,1,0.4,4,0,1590.99
1,110,-0.7273,81,6,0,0.7,1,0.3,5,0,1282.17
1,110,-0.5,55,6,1,0.6,2,0.4,5,0,1444.37
1,110,-0.25,60,6,1,0.7,1,0.3,3,1,798.88
1,110,-0.1053,50,6,1,0.6,3,0.4,5,1,1240.84
1,110,0.1818,44,6,1,0.6,4,0.4,5,1,979.22
1,110,0.4348,35,6,1,0.7,2,0.3,3,0,1112.92
1,110,0.5455,52,6,1,0.7,3,0.3,4,1,1619.2
1,110,0.6667,49,6,1,0.8,1,0.2,2,1,1619.62
1,110,0.9091,71,6,1,0.8,2,0.2,3,0,786.28
1,110,-0.9091,73,7,0,0.6,1,0.4,4,0,1521.14
1,110,-0.7273,84,7,1,0.7,1,0.3,5,1,1401.27
1,110,-0.5,65,7,1,0.6,2,0.4,5,1,2791.3
1,110,-0.25,80,7,1,0.7,1,0.3,3,0,1848.82
1,110,-0.1053,64,7,0,0.6,3,0.4,5,0,1550.5
1,110,0.1818,56,7,0,0.6,4,0.4,5,1,1396.07
1,110,0.4348,53,7,1,0.7,2,0.3,3,1,953.55
1,110,0.5455,70,7,1,0.7,3,0.3,4,1,1193.89
1,110,0.6667,63,7,1,0.8,1,0.2,2,0,1550.6
1,110,0.9091,75,7,1,0.8,2,0.2,3,1,844.05
1,110,-0.9091,74,8,1,0.6,1,0.4,4,1,870.81
1,110,-0.7273,88,8,1,0.7,1,0.3,5,1,1243.97
1,110,-0.5,66,8,1,0.6,2,0.4,5,0,2023.51
1,110,-0.25,82,8,1,0.7,1,0.3,3,1,1445.15
1,110,-0.1053,78,8,1,0.6,3,0.4,5,1,1159.98
1,110,0.1818,57,8,1,0.6,4,0.4,5,1,946.01
1,110,0.4348,59,8,1,0.7,2,0.3,3,1,722.38
1,110,0.5455,72,8,1,0.7,3,0.3,4,1,1018.45
1,110,0.6667,67,8,1,0.8,1,0.2,2,1,1855.42
1,110,0.9091,87,8,1,0.8,2,0.2,3,1,1190.15
1,110,-0.9091,83,9,0,0.6,1,0.4,4,0,1483.96
1,110,-0.7273,94,9,0,0.7,1,0.3,5,0,1742.38
1,110,-0.5,79,9,1,0.6,2,0.4,5,0,1616.68
1,110,-0.25,92,9,1,0.7,1,0.3,3,1,978.38
1,110,-0.1053,86,9,0,0.6,3,0.4,5,1,1339.67
1,110,0.1818,61,9,1,0.6,4,0.4,5,1,989.9
1,110,0.4348,68,9,1,0.7,2,0.3,3,1,1076.93
1,110,0.5455,76,9,1,0.7,3,0.3,4,1,903.59
1,110,0.6667,89,9,1,0.8,1,0.2,2,1,1201.41
1,110,0.9091,91,9,1,0.8,2,0.2,3,1,912.21
1,110,-0.9091,95,10,1,0.6,1,0.4,4,0,1858.17
1,110,-0.7273,98,10,1,0.7,1,0.3,5,0,1530.22
1,110,-0.5,97,10,0,0.6,2,0.4,5,1,1654.84
1,110,-0.25,100,10,1,0.7,1,0.3,3,1,1214.53
1,110,-0.1053,90,10,1,0.6,3,0.4,5,1,1361.07
1,110,0.1818,77,10,1,0.6,4,0.4,5,1,874.94
1,110,0.4348,85,10,1,0.7,2,0.3,3,0,928.58
1,110,0.5455,99,10,1,0.7,3,0.3,4,1,1173.67
1,110,0.6667,96,10,1,0.8,1,0.2,2,1,1216.31
1,110,0.9091,93,10,1,0.8,2,0.2,3,0,642.46
1,112,-0.9091,4,1,1,0.6,1,0.4,4,1,1303.23
1,112,-0.7273,1,1,0,0.7,1,0.3,5,0,3596.38
1,112,-0.5,8,1,1,0.6,2,0.4,5,1,1229.1
1,112,-0.25,11,1,1,0.7,1,0.3,3,0,1639.19
1,112,-0.1053,28,1,1,0.6,3,0.4,5,1,1102.8
1,112,0.1818,2,1,1,0.6,4,0.4,5,0,2218.12
1,112,0.4348,15,1,1,0.7,2,0.3,3,1,1140.66
1,112,0.5455,3,1,0,0.7,3,0.3,4,1,2132.79
1,112,0.6667,21,1,1,0.8,1,0.2,2,0,2815.83
1,112,0.9091,6,1,1,0.8,2,0.2,3,1,1825.05
1,112,-0.9091,7,2,0,0.6,1,0.4,4,0,1223.28
1,112,-0.7273,31,2,1,0.7,1,0.3,5,1,1119.87
1,112,-0.5,18,2,1,0.6,2,0.4,5,0,1703.44
1,112,-0.25,12,2,0,0.7,1,0.3,3,1,1174.06
1,112,-0.1053,32,2,1,0.6,3,0.4,5,1,1106.08
1,112,0.1818,17,2,1,0.6,4,0.4,5,1,1993.43
1,112,0.4348,27,2,1,0.7,2,0.3,3,1,923.95
1,112,0.5455,5,2,1,0.7,3,0.3,4,1,2310.61
1,112,0.6667,46,2,1,0.8,1,0.2,2,0,698.93
1,112,0.9091,30,2,1,0.8,2,0.2,3,1,800.24
1,112,-0.9091,10,3,1,0.6,1,0.4,4,0,2457.06
1,112,-0.7273,33,3,1,0.7,1,0.3,5,1,964.58
1,112,-0.5,26,3,1,0.6,2,0.4,5,0,1328.86
1,112,-0.25,61,3,0,0.7,1,0.3,3,0,1543.92
1,112,-0.1053,34,3,1,0.6,3,0.4,5,1,2516.55
1,112,0.1818,25,3,1,0.6,4,0.4,5,0,877.94
1,112,0.4348,36,3,1,0.7,2,0.3,3,1,1582.34
1,112,0.5455,9,3,1,0.7,3,0.3,4,1,1351.83
1,112,0.6667,55,3,1,0.8,1,0.2,2,1,1100.01
1,112,0.9091,39,3,1,0.8,2,0.2,3,1,960.75
1,112,-0.9091,13,4,0,0.6,1,0.4,4,0,2999.23
1,112,-0.7273,49,4,0,0.7,1,0.3,5,0,1285.12
1,112,-0.5,29,4,1,0.6,2,0.4,5,0,1136.16
1,112,-0.25,63,4,1,0.7,1,0.3,3,1,906.33
1,112,-0.1053,43,4,1,0.6,3,0.4,5,0,1019.3
1,112,0.1818,58,4,0,0.6,4,0.4,5,0,1060.03
1,112,0.4348,37,4,1,0.7,2,0.3,3,1,1224.68
1,112,0.5455,14,4,1,0.7,3,0.3,4,1,1071.2
1,112,0.6667,66,4,1,0.8,1,0.2,2,0,917.14
1,112,0.9091,41,4,1,0.8,2,0.2,3,1,1766.68
1,112,-0.9091,16,5,0,0.6,1,0.4,4,0,1685.42
1,112,-0.7273,50,5,1,0.7,1,0.3,5,0,1009.73
1,112,-0.5,40,5,0,0.6,2,0.4,5,1,1338.06
1,112,-0.25,65,5,1,0.7,1,0.3,3,0,821.48
1,112,-0.1053,48,5,1,0.6,3,0.4,5,0,2079.21
1,112,0.1818,59,5,0,0.6,4,0.4,5,0,972.41
1,112,0.4348,44,5,1,0.7,2,0.3,3,1,803.3
1,112,0.5455,19,5,1,0.7,3,0.3,4,1,1163.66
1,112,0.6667,68,5,1,0.8,1,0.2,2,0,1006.27
1,112,0.9091,52,5,1,0.8,2,0.2,3,1,758.46
1,112,-0.9091,20,6,0,0.6,1,0.4,4,1,1763.39
1,112,-0.7273,56,6,0,0.7,1,0.3,5,1,1047.02
1,112,-0.5,42,6,0,0.6,2,0.4,5,0,1270.66
1,112,-0.25,69,6,0,0.7,1,0.3,3,0,1174.36
1,112,-0.1053,53,6,0,0.6,3,0.4,5,1,1240.51
1,112,0.1818,60,6,0,0.6,4,0.4,5,1,812.28
1,112,0.4348,47,6,1,0.7,2,0.3,3,1,975.96
1,112,0.5455,23,6,1,0.7,3,0.3,4,1,1343.16
1,112,0.6667,76,6,1,0.8,1,0.2,2,1,1141.62
1,112,0.9091,57,6,1,0.8,2,0.2,3,1,1148.24
1,112,-0.9091,22,7,0,0.6,1,0.4,4,1,1199.85
1,112,-0.7273,62,7,1,0.7,1,0.3,5,0,1010.99
1,112,-0.5,54,7,0,0.6,2,0.4,5,0,1414.96
1,112,-0.25,71,7,0,0.7,1,0.3,3,1,1526.34
1,112,-0.1053,64,7,1,0.6,3,0.4,5,0,1437.09
1,112,0.1818,80,7,0,0.6,4,0.4,5,0,1091.26
1,112,0.4348,70,7,1,0.7,2,0.3,3,1,1191.02
1,112,0.5455,24,7,0,0.7,3,0.3,4,0,1414.98
1,112,0.6667,77,7,1,0.8,1,0.2,2,1,680.44
1,112,0.9091,78,7,1,0.8,2,0.2,3,1,774.05
1,112,-0.9091,35,8,1,0.6,1,0.4,4,0,991.35
1,112,-0.7273,85,8,0,0.7,1,0.3,5,0,1135.63
1,112,-0.5,67,8,0,0.6,2,0.4,5,1,814.34
1,112,-0.25,73,8,1,0.7,1,0.3,3,1,1129.05
1,112,-0.1053,72,8,0,0.6,3,0.4,5,1,1376.5
1,112,0.1818,86,8,1,0.6,4,0.4,5,0,1851.76
1,112,0.4348,74,8,1,0.7,2,0.3,3,1,1083.19
1,112,0.5455,38,8,1,0.7,3,0.3,4,1,1103.38
1,112,0.6667,79,8,1,0.8,1,0.2,2,1,1662.9
1,112,0.9091,94,8,1,0.8,2,0.2,3,1,1118.98
1,112,-0.9091,87,9,0,0.6,1,0.4,4,0,673.37
1,112,-0.7273,95,9,0,0.7,1,0.3,5,0,984.83
1,112,-0.5,89,9,0,0.6,2,0.4,5,0,1276.31
1,112,-0.25,75,9,0,0.7,1,0.3,3,0,1632.95
1,112,-0.1053,83,9,0,0.6,3,0.4,5,1,1280.83
1,112,0.1818,91,9,1,0.6,4,0.4,5,1,1441.3
1,112,0.4348,84,9,1,0.7,2,0.3,3,0,1141.37
1,112,0.5455,45,9,0,0.7,3,0.3,4,0,1378.23
1,112,0.6667,81,9,1,0.8,1,0.2,2,0,963.99
1,112,0.9091,97,9,1,0.8,2,0.2,3,1,1111.4
1,112,-0.9091,100,10,0,0.6,1,0.4,4,0,939.57
1,112,-0.7273,98,10,0,0.7,1,0.3,5,0,857.75
1,112,-0.5,93,10,0,0.6,2,0.4,5,1,1048.89
1,112,-0.25,88,10,1,0.7,1,0.3,3,1,982.04
1,112,-0.1053,90,10,0,0.6,3,0.4,5,1,795.13
1,112,0.1818,96,10,1,0.6,4,0.4,5,1,1801.1
1,112,0.4348,92,10,1,0.7,2,0.3,3,1,1278.66
1,112,0.5455,51,10,1,0.7,3,0.3,4,1,1409.59
1,112,0.6667,82,10,1,0.8,1,0.2,2,1,1326.52
1,112,0.9091,99,10,1,0.8,2,0.2,3,1,888.2
1,113,-0.9091,5,1,1,0.6,1,0.4,4,1,3232.32
1,113,-0.7273,1,1,1,0.7,1,0.3,5,1,3916.29
1,113,-0.5,8,1,1,0.6,2,0.4,5,1,2773.62
1,113,-0.25,9,1,1,0.7,1,0.3,3,1,1389.32
1,113,-0.1053,17,1,0,0.6,3,0.4,5,0,2005.81
1,113,0.1818,10,1,1,0.6,4,0.4,5,0,1125.37
1,113,0.4348,2,1,1,0.7,2,0.3,3,1,1814.04
1,113,0.5455,3,1,1,0.7,3,0.3,4,1,1501.23
1,113,0.6667,7,1,1,0.8,1,0.2,2,0,1248.13
1,113,0.9091,12,1,1,0.8,2,0.2,3,1,837.71
1,113,-0.9091,6,2,1,0.6,1,0.4,4,0,2008.54
1,113,-0.7273,15,2,0,0.7,1,0.3,5,0,1758.98
1,113,-0.5,11,2,1,0.6,2,0.4,5,1,2405.81
1,113,-0.25,31,2,1,0.7,1,0.3,3,1,1995.33
1,113,-0.1053,23,2,1,0.6,3,0.4,5,1,1603.59
1,113,0.1818,13,2,1,0.6,4,0.4,5,0,1970.78
1,113,0.4348,16,2,1,0.7,2,0.3,3,1,1039.22
1,113,0.5455,4,2,1,0.7,3,0.3,4,0,883.3
1,113,0.6667,28,2,1,0.8,1,0.2,2,1,702.95
1,113,0.9091,19,2,1,0.8,2,0.2,3,1,909.84
1,113,-0.9091,22,3,0,0.6,1,0.4,4,0,1937.92
1,113,-0.7273,20,3,1,0.7,1,0.3,5,1,1671.09
1,113,-0.5,14,3,0,0.6,2,0.4,5,1,2307.25
1,113,-0.25,33,3,1,0.7,1,0.3,3,0,684.16
1,113,-0.1053,32,3,1,0.6,3,0.4,5,1,1004.4
1,113,0.1818,18,3,1,0.6,4,0.4,5,1,1940.58
1,113,0.4348,21,3,1,0.7,2,0.3,3,0,1967.91
1,113,0.5455,26,3,1,0.7,3,0.3,4,1,875
1,113,0.6667,29,3,1,0.8,1,0.2,2,1,1418.07
1,113,0.9091,53,3,1,0.8,2,0.2,3,1,569.54
1,113,-0.9091,24,4,0,0.6,1,0.4,4,1,2035.04
1,113,-0.7273,27,4,1,0.7,1,0.3,5,1,1956.74
1,113,-0.5,25,4,1,0.6,2,0.4,5,1,1287.1
1,113,-0.25,36,4,1,0.7,1,0.3,3,0,1257.91
1,113,-0.1053,44,4,1,0.6,3,0.4,5,1,646.96
1,113,0.1818,37,4,1,0.6,4,0.4,5,0,599.68
1,113,0.4348,48,4,1,0.7,2,0.3,3,1,602.78
1,113,0.5455,30,4,1,0.7,3,0.3,4,1,1289.21
1,113,0.6667,34,4,1,0.8,1,0.2,2,1,2258.01
1,113,0.9091,65,4,1,0.8,2,0.2,3,1,619.93
1,113,-0.9091,35,5,1,0.6,1,0.4,4,1,1085.85
1,113,-0.7273,45,5,0,0.7,1,0.3,5,1,1133.47
1,113,-0.5,38,5,1,0.6,2,0.4,5,1,1288.27
1,113,-0.25,39,5,1,0.7,1,0.3,3,0,818.63
1,113,-0.1053,61,5,1,0.6,3,0.4,5,1,1310.28
1,113,0.1818,46,5,1,0.6,4,0.4,5,0,1277.88
1,113,0.4348,64,5,1,0.7,2,0.3,3,1,971.08
1,113,0.5455,49,5,1,0.7,3,0.3,4,1,787.56
1,113,0.6667,43,5,1,0.8,1,0.2,2,1,675.63
1,113,0.9091,67,5,1,0.8,2,0.2,3,1,701.29
1,113,-0.9091,42,6,0,0.6,1,0.4,4,0,1196.59
1,113,-0.7273,55,6,1,0.7,1,0.3,5,0,1478.5
1,113,-0.5,66,6,1,0.6,2,0.4,5,1,682.05
1,113,-0.25,40,6,1,0.7,1,0.3,3,0,1777.66
1,113,-0.1053,68,6,0,0.6,3,0.4,5,1,1456.77
1,113,0.1818,57,6,1,0.6,4,0.4,5,0,954.15
1,113,0.4348,70,6,1,0.7,2,0.3,3,1,619.58
1,113,0.5455,50,6,1,0.7,3,0.3,4,1,564.91
1,113,0.6667,47,6,1,0.8,1,0.2,2,1,802.83
1,113,0.9091,74,6,1,0.8,2,0.2,3,1,595.58
1,113,-0.9091,51,7,0,0.6,1,0.4,4,1,902.8
1,113,-0.7273,58,7,1,0.7,1,0.3,5,1,1493.32
1,113,-0.5,75,7,0,0.6,2,0.4,5,1,1457.67
1,113,-0.25,41,7,0,0.7,1,0.3,3,0,1989.46
1,113,-0.1053,77,7,1,0.6,3,0.4,5,1,2152.37
1,113,0.1818,60,7,1,0.6,4,0.4,5,0,1093.36
1,113,0.4348,71,7,1,0.7,2,0.3,3,1,772.48
1,113,0.5455,52,7,1,0.7,3,0.3,4,0,793.64
1,113,0.6667,54,7,1,0.8,1,0.2,2,1,723.12
1,113,0.9091,78,7,1,0.8,2,0.2,3,1,657.06
1,113,-0.9091,72,8,0,0.6,1,0.4,4,0,1027.57
1,113,-0.7273,83,8,0,0.7,1,0.3,5,0,1199.91
1,113,-0.5,80,8,0,0.6,2,0.4,5,0,1469.76
1,113,-0.25,56,8,1,0.7,1,0.3,3,1,1154.38
1,113,-0.1053,84,8,1,0.6,3,0.4,5,1,1448.75
1,113,0.1818,81,8,1,0.6,4,0.4,5,1,712.44
1,113,0.4348,76,8,1,0.7,2,0.3,3,0,959.17
1,113,0.5455,62,8,1,0.7,3,0.3,4,1,657.41
1,113,0.6667,63,8,1,0.8,1,0.2,2,0,936.24
1,113,0.9091,79,8,1,0.8,2,0.2,3,0,565.75
1,113,-0.9091,85,9,0,0.6,1,0.4,4,1,1885.41
1,113,-0.7273,89,9,1,0.7,1,0.3,5,1,1073.21
1,113,-0.5,87,9,0,0.6,2,0.4,5,1,2422.57
1,113,-0.25,59,9,1,0.7,1,0.3,3,0,1057.39
1,113,-0.1053,99,9,1,0.6,3,0.4,5,1,1064.09
1,113,0.1818,86,9,1,0.6,4,0.4,5,0,681.17
1,113,0.4348,90,9,1,0.7,2,0.3,3,1,765.48
1,113,0.5455,82,9,1,0.7,3,0.3,4,0,660.47
1,113,0.6667,69,9,1,0.8,1,0.2,2,1,812.65
1,113,0.9091,94,9,1,0.8,2,0.2,3,1,684.45
1,113,-0.9091,98,10,0,0.6,1,0.4,4,0,1202.47
1,113,-0.7273,93,10,0,0.7,1,0.3,5,0,1661.71
1,113,-0.5,96,10,0,0.6,2,0.4,5,0,927.54
1,113,-0.25,91,10,1,0.7,1,0.3,3,1,622.28
1,113,-0.1053,100,10,0,0.6,3,0.4,5,1,2548.25
1,113,0.1818,88,10,0,0.6,4,0.4,5,1,2292.83
1,113,0.4348,97,10,1,0.7,2,0.3,3,0,977.23
1,113,0.5455,92,10,1,0.7,3,0.3,4,1,733.17
1,113,0.6667,73,10,1,0.8,1,0.2,2,1,785.58
1,113,0.9091,95,10,1,0.8,2,0.2,3,1,783.04
1,115,-0.9091,1,1,0,0.6,1,0.4,4,0,4348.49
1,115,-0.7273,15,1,0,0.7,1,0.3,5,0,2662.76
1,115,-0.5,8,1,0,0.6,2,0.4,5,0,3066.03
1,115,-0.25,7,1,1,0.7,1,0.3,3,0,4959.72
1,115,-0.1053,6,1,0,0.6,3,0.4,5,1,2823.83
1,115,0.1818,2,1,1,0.6,4,0.4,5,1,2477.93
1,115,0.4348,23,1,1,0.7,2,0.3,3,1,2935.58
1,115,0.5455,9,1,1,0.7,3,0.3,4,1,2246.15
1,115,0.6667,4,1,1,0.8,1,0.2,2,1,2619.66
1,115,0.9091,3,1,1,0.8,2,0.2,3,1,1944.77
1,115,-0.9091,11,2,0,0.6,1,0.4,4,1,1950.1
1,115,-0.7273,26,2,0,0.7,1,0.3,5,0,2287.06
1,115,-0.5,10,2,0,0.6,2,0.4,5,0,3930.98
1,115,-0.25,21,2,0,0.7,1,0.3,3,0,7518.93
1,115,-0.1053,12,2,1,0.6,3,0.4,5,1,2741.61
1,115,0.1818,5,2,1,0.6,4,0.4,5,0,2831.82
1,115,0.4348,47,2,1,0.7,2,0.3,3,0,2874.78
1,115,0.5455,14,2,1,0.7,3,0.3,4,1,2632.07
1,115,0.6667,19,2,1,0.8,1,0.2,2,1,2850.21
1,115,0.9091,16,2,1,0.8,2,0.2,3,0,4827.1
1,115,-0.9091,38,3,0,0.6,1,0.4,4,0,1997.02
1,115,-0.7273,28,3,0,0.7,1,0.3,5,0,1652.62
1,115,-0.5,20,3,0,0.6,2,0.4,5,0,2317.71
1,115,-0.25,22,3,1,0.7,1,0.3,3,1,2740.86
1,115,-0.1053,13,3,1,0.6,3,0.4,5,0,3149.96
1,115,0.1818,18,3,1,0.6,4,0.4,5,1,2027.01
1,115,0.4348,54,3,1,0.7,2,0.3,3,0,2221.21
1,115,0.5455,24,3,1,0.7,3,0.3,4,0,2640.96
1,115,0.6667,29,3,1,0.8,1,0.2,2,1,2401.09
1,115,0.9091,31,3,1,0.8,2,0.2,3,1,2322.93
1,115,-0.9091,45,4,0,0.6,1,0.4,4,0,1647.28
1,115,-0.7273,39,4,0,0.7,1,0.3,5,0,1509.64
1,115,-0.5,32,4,0,0.6,2,0.4,5,1,1604.75
1,115,-0.25,27,4,0,0.7,1,0.3,3,1,3154.62
1,115,-0.1053,17,4,0,0.6,3,0.4,5,0,1785.91
1,115,0.1818,37,4,1,0.6,4,0.4,5,0,1596.71
1,115,0.4348,58,4,1,0.7,2,0.3,3,1,2968.28
1,115,0.5455,25,4,1,0.7,3,0.3,4,1,1607.41
1,115,0.6667,53,4,1,0.8,1,0.2,2,1,2089.04
1,115,0.9091,57,4,1,0.8,2,0.2,3,1,2216.39
1,115,-0.9091,48,5,0,0.6,1,0.4,4,0,2094.84
1,115,-0.7273,41,5,0,0.7,1,0.3,5,0,1435.86
1,115,-0.5,42,5,0,0.6,2,0.4,5,0,1626.24
1,115,-0.25,30,5,0,0.7,1,0.3,3,1,2176.22
1,115,-0.1053,34,5,1,0.6,3,0.4,5,1,6558.02
1,115,0.1818,44,5,1,0.6,4,0.4,5,0,2224.56
1,115,0.4348,73,5,1,0.7,2,0.3,3,1,3317.94
1,115,0.5455,33,5,1,0.7,3,0.3,4,0,1891.03
1,115,0.6667,61,5,1,0.8,1,0.2,2,0,3110.36
1,115,0.9091,64,5,1,0.8,2,0.2,3,1,2522.69
1,115,-0.9091,66,6,0,0.6,1,0.4,4,0,2343.49
1,115,-0.7273,46,6,0,0.7,1,0.3,5,0,2245.33
1,115,-0.5,50,6,0,0.6,2,0.4,5,1,1912.67
1,115,-0.25,43,6,0,0.7,1,0.3,3,1,2126.6
1,115,-0.1053,35,6,0,0.6,3,0.4,5,0,6056.98
1,115,0.1818,51,6,1,0.6,4,0.4,5,1,1387.23
1,115,0.4348,75,6,1,0.7,2,0.3,3,1,1748.02
1,115,0.5455,40,6,1,0.7,3,0.3,4,1,2559.05
1,115,0.6667,67,6,1,0.8,1,0.2,2,1,2234.28
1,115,0.9091,74,6,1,0.8,2,0.2,3,1,1638.37
1,115,-0.9091,68,7,0,0.6,1,0.4,4,0,2016.98
1,115,-0.7273,49,7,0,0.7,1,0.3,5,0,1642.46
1,115,-0.5,55,7,0,0.6,2,0.4,5,0,2004.43
1,115,-0.25,65,7,0,0.7,1,0.3,3,0,5175.19
1,115,-0.1053,36,7,1,0.6,3,0.4,5,1,3238.72
1,115,0.1818,52,7,1,0.6,4,0.4,5,1,2684.39
1,115,0.4348,77,7,1,0.7,2,0.3,3,0,1555.73
1,115,0.5455,81,7,1,0.7,3,0.3,4,1,1305.94
1,115,0.6667,78,7,1,0.8,1,0.2,2,0,3239.01
1,115,0.9091,76,7,1,0.8,2,0.2,3,1,1439.17
1,115,-0.9091,80,8,0,0.6,1,0.4,4,0,2772.69
1,115,-0.7273,62,8,0,0.7,1,0.3,5,0,1746.21
1,115,-0.5,56,8,0,0.6,2,0.4,5,1,3708.35
1,115,-0.25,71,8,1,0.7,1,0.3,3,1,3920.62
1,115,-0.1053,63,8,0,0.6,3,0.4,5,1,7571.5
1,115,0.1818,60,8,1,0.6,4,0.4,5,1,1456.94
1,115,0.4348,86,8,1,0.7,2,0.3,3,1,1421.89
1,115,0.5455,88,8,1,0.7,3,0.3,4,1,2066.47
1,115,0.6667,90,8,1,0.8,1,0.2,2,1,1592.41
1,115,0.9091,83,8,1,0.8,2,0.2,3,0,1534.37
1,115,-0.9091,82,9,0,0.6,1,0.4,4,1,2382.47
1,115,-0.7273,70,9,0,0.7,1,0.3,5,0,6016.88
1,115,-0.5,59,9,0,0.6,2,0.4,5,1,1744.05
1,115,-0.25,72,9,0,0.7,1,0.3,3,1,2865.82
1,115,-0.1053,69,9,0,0.6,3,0.4,5,1,3951.09
1,115,0.1818,91,9,1,0.6,4,0.4,5,1,3799.01
1,115,0.4348,92,9,1,0.7,2,0.3,3,1,1542.04
1,115,0.5455,93,9,1,0.7,3,0.3,4,1,2069.45
1,115,0.6667,95,9,1,0.8,1,0.2,2,0,2024.07
1,115,0.9091,85,9,1,0.8,2,0.2,3,1,1416.36
1,115,-0.9091,98,10,0,0.6,1,0.4,4,1,3700.44
1,115,-0.7273,97,10,0,0.7,1,0.3,5,1,2205.73
1,115,-0.5,79,10,0,0.6,2,0.4,5,1,2190.07
1,115,-0.25,84,10,1,0.7,1,0.3,3,1,2144.18
1,115,-0.1053,89,10,0,0.6,3,0.4,5,0,1725.26
1,115,0.1818,94,10,1,0.6,4,0.4,5,0,3443.71
1,115,0.4348,100,10,1,0.7,2,0.3,3,1,5748.86
1,115,0.5455,96,10,1,0.7,3,0.3,4,1,1798.88
1,115,0.6667,99,10,1,0.8,1,0.2,2,0,1312.64
1,115,0.9091,87,10,1,0.8,2,0.2,3,0,2495.4
1,118,-0.9091,10,1,1,0.6,1,0.4,4,1,1825.45
1,118,-0.7273,9,1,0,0.7,1,0.3,5,0,1925.07
1,118,-0.5,12,1,1,0.6,2,0.4,5,1,1459.96
1,118,-0.25,1,1,1,0.7,1,0.3,3,0,2330.68
1,118,-0.1053,2,1,1,0.6,3,0.4,5,1,1561.57
1,118,0.1818,7,1,0,0.6,4,0.4,5,1,2720.04
1,118,0.4348,6,1,1,0.7,2,0.3,3,1,1569.82
1,118,0.5455,11,1,1,0.7,3,0.3,4,1,1871.24
1,118,0.6667,4,1,1,0.8,1,0.2,2,1,1346.27
1,118,0.9091,3,1,1,0.8,2,0.2,3,1,1353.37
1,118,-0.9091,26,2,1,0.6,1,0.4,4,0,935.33
1,118,-0.7273,21,2,0,0.7,1,0.3,5,0,906.93
1,118,-0.5,17,2,1,0.6,2,0.4,5,1,913.97
1,118,-0.25,15,2,1,0.7,1,0.3,3,0,595.61
1,118,-0.1053,5,2,1,0.6,3,0.4,5,1,1930.39
