cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag
1,306,0,42,2,1,0.6,2,0.4,3
1,306,0.3333,6,2,1,0.7,3,0.3,5
1,306,0.4615,17,2,0,0.8,2,0.2,5
1,306,0.6667,24,2,1,0.8,1,0.2,2
1,306,0.8235,38,2,1,0.8,3,0.2,5
1,306,1,12,2,1,0.8,3,0.2,4
1,306,-0.9091,58,3,1,0.6,1,0.4,4
1,306,-0.7273,34,3,1,0.7,1,0.3,5
1,306,-0.5263,11,3,0,0.7,1,0.3,4
1,306,-0.2857,9,3,1,0.6,2,0.4,4
1,306,0,44,3,1,0.6,2,0.4,3
1,306,0.3333,16,3,1,0.7,3,0.3,5
1,306,0.4615,22,3,0,0.8,2,0.2,5
1,306,0.6667,26,3,1,0.8,1,0.2,2
1,306,0.8235,45,3,1,0.8,3,0.2,5
1,306,1,32,3,1,0.8,3,0.2,4
1,306,-0.9091,64,4,1,0.6,1,0.4,4
1,306,-0.7273,36,4,1,0.7,1,0.3,5
1,306,-0.5263,13,4,0,0.7,1,0.3,4
1,306,-0.2857,25,4,0,0.6,2,0.4,4
1,306,0,47,4,1,0.6,2,0.4,3
1,306,0.3333,23,4,1,0.7,3,0.3,5
1,306,0.4615,39,4,1,0.8,2,0.2,5
1,306,0.6667,31,4,1,0.8,1,0.2,2
1,306,0.8235,49,4,1,0.8,3,0.2,5
1,306,1,33,4,1,0.8,3,0.2,4
1,306,-0.9091,65,5,1,0.6,1,0.4,4
1,306,-0.7273,41,5,1,0.7,1,0.3,5
1,306,-0.5263,20,5,0,0.7,1,0.3,4
1,306,-0.2857,28,5,0,0.6,2,0.4,4
1,306,0,56,5,0,0.6,2,0.4,3
1,306,0.3333,27,5,0,0.7,3,0.3,5
1,306,0.4615,53,5,1,0.8,2,0.2,5
1,306,0.6667,43,5,1,0.8,1,0.2,2
1,306,0.8235,50,5,1,0.8,3,0.2,5
1,306,1,35,5,1,0.8,3,0.2,4
1,306,-0.9091,69,6,1,0.6,1,0.4,4
1,306,-0.7273,54,6,1,0.7,1,0.3,5
1,306,-0.5263,30,6,0,0.7,1,0.3,4
1,306,-0.2857,29,6,0,0.6,2,0.4,4
1,306,0,62,6,0,0.6,2,0.4,3
1,306,0.3333,40,6,1,0.7,3,0.3,5
1,306,0.4615,55,6,1,0.8,2,0.2,5
1,306,0.6667,46,6,1,0.8,1,0.2,2
1,306,0.8235,59,6,1,0.8,3,0.2,5
1,306,1,57,6,1,0.8,3,0.2,4
1,306,-0.9091,71,7,1,0.6,1,0.4,4
1,306,-0.7273,61,7,1,0.7,1,0.3,5
1,306,-0.5263,37,7,1,0.7,1,0.3,4
1,306,-0.2857,76,7,0,0.6,2,0.4,4
1,306,0,66,7,1,0.6,2,0.4,3
1,306,0.3333,73,7,1,0.7,3,0.3,5
1,306,0.4615,60,7,1,0.8,2,0.2,5
1,306,0.6667,85,7,1,0.8,1,0.2,2
1,306,0.8235,74,7,1,0.8,3,0.2,5
1,306,1,67,7,1,0.8,3,0.2,4
1,306,-0.9091,77,8,1,0.6,1,0.4,4
1,306,-0.7273,63,8,1,0.7,1,0.3,5
1,306,-0.5263,48,8,1,0.7,1,0.3,4
1,306,-0.2857,78,8,1,0.6,2,0.4,4
1,306,0,72,8,1,0.6,2,0.4,3
1,306,0.3333,80,8,1,0.7,3,0.3,5
1,306,0.4615,81,8,1,0.8,2,0.2,5
1,306,0.6667,89,8,1,0.8,1,0.2,2
1,306,0.8235,75,8,1,0.8,3,0.2,5
1,306,1,68,8,1,0.8,3,0.2,4
1,306,-0.9091,95,9,0,0.6,1,0.4,4
1,306,-0.7273,83,9,1,0.7,1,0.3,5
1,306,-0.5263,51,9,1,0.7,1,0.3,4
1,306,-0.2857,79,9,0,0.6,2,0.4,4
1,306,0,87,9,0,0.6,2,0.4,3
1,306,0.3333,94,9,1,0.7,3,0.3,5
1,306,0.4615,82,9,1,0.8,2,0.2,5
1,306,0.6667,93,9,1,0.8,1,0.2,2
1,306,0.8235,84,9,1,0.8,3,0.2,5
1,306,1,70,9,1,0.8,3,0.2,4
1,306,-0.9091,96,10,0,0.6,1,0.4,4
1,306,-0.7273,91,10,1,0.7,1,0.3,5
1,306,-0.5263,86,10,1,0.7,1,0.3,4
1,306,-0.2857,90,10,1,0.6,2,0.4,4
1,306,0,92,10,1,0.6,2,0.4,3
1,306,0.3333,98,10,0,0.7,3,0.3,5
1,306,0.4615,88,10,1,0.8,2,0.2,5
1,306,0.6667,97,10,1,0.8,1,0.2,2
1,306,0.8235,100,10,1,0.8,3,0.2,5
1,306,1,99,10,1,0.8,3,0.2,4
1,307,-0.9091,13,1,0,0.6,1,0.4,4
1,307,-0.7273,7,1,0,0.7,1,0.3,5
1,307,-0.5263,3,1,0,0.7,1,0.3,4
1,307,-0.2857,6,1,0,0.6,2,0.4,4
1,307,0,8,1,1,0.6,2,0.4,3
1,307,0.3333,1,1,0,0.7,3,0.3,5
1,307,0.4615,9,1,1,0.8,2,0.2,5
1,307,0.6667,28,1,0,0.8,1,0.2,2
1,307,0.8235,2,1,1,0.8,3,0.2,5
1,307,1,29,1,1,0.8,3,0.2,4
1,307,-0.9091,16,2,0,0.6,1,0.4,4
1,307,-0.7273,11,2,0,0.7,1,0.3,5
1,307,-0.5263,20,2,0,0.7,1,0.3,4
1,307,-0.2857,10,2,1,0.6,2,0.4,4
1,307,0,14,2,1,0.6,2,0.4,3
1,307,0.3333,4,2,0,0.7,3,0.3,5
1,307,0.4615,21,2,1,0.8,2,0.2,5
1,307,0.6667,49,2,1,0.8,1,0.2,2
1,307,0.8235,12,2,1,0.8,3,0.2,5
1,307,1,32,2,1,0.8,3,0.2,4
1,307,-0.9091,24,3,0,0.6,1,0.4,4
1,307,-0.7273,26,3,1,0.7,1,0.3,5
1,307,-0.5263,22,3,1,0.7,1,0.3,4
1,307,-0.2857,33,3,1,0.6,2,0.4,4
1,307,0,18,3,0,0.6,2,0.4,3
1,307,0.3333,5,3,1,0.7,3,0.3,5
1,307,0.4615,37,3,1,0.8,2,0.2,5
1,307,0.6667,50,3,1,0.8,1,0.2,2
1,307,0.8235,17,3,0,0.8,3,0.2,5
1,307,1,47,3,1,0.8,3,0.2,4
1,307,-0.9091,31,4,0,0.6,1,0.4,4
1,307,-0.7273,35,4,0,0.7,1,0.3,5
1,307,-0.5263,25,4,0,0.7,1,0.3,4
1,307,-0.2857,45,4,0,0.6,2,0.4,4
1,307,0,19,4,1,0.6,2,0.4,3
1,307,0.3333,15,4,1,0.7,3,0.3,5
1,307,0.4615,42,4,1,0.8,2,0.2,5
1,307,0.6667,56,4,1,0.8,1,0.2,2
1,307,0.8235,30,4,1,0.8,3,0.2,5
1,307,1,51,4,1,0.8,3,0.2,4
1,307,-0.9091,36,5,0,0.6,1,0.4,4
1,307,-0.7273,39,5,1,0.7,1,0.3,5
1,307,-0.5263,27,5,1,0.7,1,0.3,4
1,307,-0.2857,46,5,0,0.6,2,0.4,4
1,307,0,23,5,0,0.6,2,0.4,3
1,307,0.3333,41,5,0,0.7,3,0.3,5
1,307,0.4615,43,5,1,0.8,2,0.2,5
1,307,0.6667,59,5,1,0.8,1,0.2,2
1,307,0.8235,34,5,1,0.8,3,0.2,5
1,307,1,57,5,1,0.8,3,0.2,4
1,307,-0.9091,58,6,0,0.6,1,0.4,4
1,307,-0.7273,66,6,0,0.7,1,0.3,5
1,307,-0.5263,40,6,1,0.7,1,0.3,4
1,307,-0.2857,70,6,0,0.6,2,0.4,4
1,307,0,48,6,0,0.6,2,0.4,3
1,307,0.3333,44,6,1,0.7,3,0.3,5
1,307,0.4615,52,6,0,0.8,2,0.2,5
1,307,0.6667,68,6,1,0.8,1,0.2,2
1,307,0.8235,38,6,1,0.8,3,0.2,5
1,307,1,60,6,1,0.8,3,0.2,4
1,307,-0.9091,65,7,0,0.6,1,0.4,4
1,307,-0.7273,85,7,1,0.7,1,0.3,5
1,307,-0.5263,55,7,1,0.7,1,0.3,4
1,307,-0.2857,76,7,0,0.6,2,0.4,4
1,307,0,54,7,0,0.6,2,0.4,3
1,307,0.3333,53,7,0,0.7,3,0.3,5
1,307,0.4615,64,7,1,0.8,2,0.2,5
1,307,0.6667,69,7,0,0.8,1,0.2,2
1,307,0.8235,62,7,0,0.8,3,0.2,5
1,307,1,61,7,1,0.8,3,0.2,4
1,307,-0.9091,93,8,0,0.6,1,0.4,4
1,307,-0.7273,86,8,1,0.7,1,0.3,5
1,307,-0.5263,63,8,1,0.7,1,0.3,4
1,307,-0.2857,78,8,0,0.6,2,0.4,4
1,307,0,77,8,0,0.6,2,0.4,3
1,307,0.3333,73,8,0,0.7,3,0.3,5
1,307,0.4615,72,8,1,0.8,2,0.2,5
1,307,0.6667,75,8,0,0.8,1,0.2,2
1,307,0.8235,71,8,1,0.8,3,0.2,5
1,307,1,81,8,1,0.8,3,0.2,4
1,307,-0.9091,96,9,0,0.6,1,0.4,4
1,307,-0.7273,99,9,0,0.7,1,0.3,5
1,307,-0.5263,67,9,1,0.7,1,0.3,4
1,307,-0.2857,87,9,0,0.6,2,0.4,4
1,307,0,82,9,0,0.6,2,0.4,3
1,307,0.3333,79,9,0,0.7,3,0.3,5
1,307,0.4615,74,9,1,0.8,2,0.2,5
1,307,0.6667,80,9,0,0.8,1,0.2,2
1,307,0.8235,83,9,1,0.8,3,0.2,5
1,307,1,92,9,0,0.8,3,0.2,4
1,307,-0.9091,98,10,0,0.6,1,0.4,4
1,307,-0.7273,100,10,1,0.7,1,0.3,5
1,307,-0.5263,90,10,0,0.7,1,0.3,4
1,307,-0.2857,94,10,0,0.6,2,0.4,4
1,307,0,89,10,0,0.6,2,0.4,3
1,307,0.3333,91,10,1,0.7,3,0.3,5
1,307,0.4615,97,10,1,0.8,2,0.2,5
1,307,0.6667,88,10,1,0.8,1,0.2,2
1,307,0.8235,84,10,1,0.8,3,0.2,5
1,307,1,95,10,1,0.8,3,0.2,4
1,308,-0.9091,10,1,0,0.6,1,0.4,4
1,308,-0.7273,4,1,0,0.7,1,0.3,5
1,308,-0.5263,8,1,0,0.7,1,0.3,4
1,308,-0.2857,1,1,1,0.6,2,0.4,4
1,308,0,12,1,1,0.6,2,0.4,3
1,308,0.3333,6,1,1,0.7,3,0.3,5
1,308,0.4615,2,1,1,0.8,2,0.2,5
1,308,0.6667,15,1,1,0.8,1,0.2,2
1,308,0.8235,22,1,1,0.8,3,0.2,5
1,308,1,5,1,1,0.8,3,0.2,4
1,308,-0.9091,18,2,0,0.6,1,0.4,4
1,308,-0.7273,11,2,0,0.7,1,0.3,5
1,308,-0.5263,17,2,1,0.7,1,0.3,4
1,308,-0.2857,13,2,0,0.6,2,0.4,4
1,308,0,21,2,0,0.6,2,0.4,3
1,308,0.3333,9,2,1,0.7,3,0.3,5
1,308,0.4615,3,2,1,0.8,2,0.2,5
1,308,0.6667,29,2,1,0.8,1,0.2,2
1,308,0.8235,24,2,0,0.8,3,0.2,5
1,308,1,7,2,1,0.8,3,0.2,4
1,308,-0.9091,40,3,0,0.6,1,0.4,4
1,308,-0.7273,16,3,0,0.7,1,0.3,5
1,308,-0.5263,19,3,0,0.7,1,0.3,4
1,308,-0.2857,43,3,0,0.6,2,0.4,4
1,308,0,30,3,1,0.6,2,0.4,3
1,308,0.3333,26,3,0,0.7,3,0.3,5
1,308,0.4615,20,3,0,0.8,2,0.2,5
1,308,0.6667,44,3,1,0.8,1,0.2,2
1,308,0.8235,31,3,0,0.8,3,0.2,5
1,308,1,14,3,1,0.8,3,0.2,4
1,308,-0.9091,45,4,0,0.6,1,0.4,4
1,308,-0.7273,32,4,0,0.7,1,0.3,5
1,308,-0.5263,28,4,0,0.7,1,0.3,4
1,308,-0.2857,47,4,0,0.6,2,0.4,4
1,308,0,33,4,1,0.6,2,0.4,3
1,308,0.3333,36,4,1,0.7,3,0.3,5
1,308,0.4615,25,4,0,0.8,2,0.2,5
1,308,0.6667,50,4,0,0.8,1,0.2,2
1,308,0.8235,34,4,1,0.8,3,0.2,5
1,308,1,23,4,1,0.8,3,0.2,4
1,308,-0.9091,54,5,0,0.6,1,0.4,4
1,308,-0.7273,52,5,0,0.7,1,0.3,5
1,308,-0.5263,49,5,0,0.7,1,0.3,4
1,308,-0.2857,66,5,1,0.6,2,0.4,4
1,308,0,37,5,0,0.6,2,0.4,3
1,308,0.3333,41,5,1,0.7,3,0.3,5
1,308,0.4615,27,5,1,0.8,2,0.2,5
1,308,0.6667,65,5,1,0.8,1,0.2,2
1,308,0.8235,35,5,1,0.8,3,0.2,5
1,308,1,42,5,1,0.8,3,0.2,4
1,308,-0.9091,67,6,0,0.6,1,0.4,4
1,308,-0.7273,69,6,1,0.7,1,0.3,5
1,308,-0.5263,56,6,0,0.7,1,0.3,4
1,308,-0.2857,72,6,1,0.6,2,0.4,4
1,308,0,63,6,0,0.6,2,0.4,3
1,308,0.3333,53,6,1,0.7,3,0.3,5
1,308,0.4615,38,6,1,0.8,2,0.2,5
1,308,0.6667,68,6,1,0.8,1,0.2,2
1,308,0.8235,39,6,1,0.8,3,0.2,5
1,308,1,51,6,1,0.8,3,0.2,4
1,308,-0.9091,74,7,0,0.6,1,0.4,4
1,308,-0.7273,73,7,0,0.7,1,0.3,5
1,308,-0.5263,62,7,0,0.7,1,0.3,4
1,308,-0.2857,80,7,0,0.6,2,0.4,4
1,308,0,64,7,1,0.6,2,0.4,3
1,308,0.3333,59,7,1,0.7,3,0.3,5
1,308,0.4615,46,7,0,0.8,2,0.2,5
1,308,0.6667,81,7,0,0.8,1,0.2,2
1,308,0.8235,48,7,1,0.8,3,0.2,5
1,308,1,60,7,1,0.8,3,0.2,4
1,308,-0.9091,79,8,0,0.6,1,0.4,4
1,308,-0.7273,90,8,0,0.7,1,0.3,5
1,308,-0.5263,89,8,1,0.7,1,0.3,4
1,308,-0.2857,82,8,0,0.6,2,0.4,4
1,308,0,71,8,1,0.6,2,0.4,3
1,308,0.3333,77,8,1,0.7,3,0.3,5
1,308,0.4615,58,8,1,0.8,2,0.2,5
1,308,0.6667,88,8,1,0.8,1,0.2,2
1,308,0.8235,55,8,1,0.8,3,0.2,5
1,308,1,76,8,1,0.8,3,0.2,4
1,308,-0.9091,83,9,0,0.6,1,0.4,4
1,308,-0.7273,91,9,0,0.7,1,0.3,5
1,308,-0.5263,99,9,0,0.7,1,0.3,4
1,308,-0.2857,85,9,1,0.6,2,0.4,4
1,308,0,84,9,1,0.6,2,0.4,3
1,308,0.3333,78,9,1,0.7,3,0.3,5
1,308,0.4615,61,9,1,0.8,2,0.2,5
1,308,0.6667,96,9,1,0.8,1,0.2,2
1,308,0.8235,57,9,1,0.8,3,0.2,5
1,308,1,87,9,1,0.8,3,0.2,4
1,308,-0.9091,92,10,0,0.6,1,0.4,4
1,308,-0.7273,94,10,1,0.7,1,0.3,5
1,308,-0.5263,100,10,1,0.7,1,0.3,4
1,308,-0.2857,95,10,1,0.6,2,0.4,4
1,308,0,93,10,1,0.6,2,0.4,3
1,308,0.3333,86,10,1,0.7,3,0.3,5
1,308,0.4615,70,10,1,0.8,2,0.2,5
1,308,0.6667,98,10,1,0.8,1,0.2,2
1,308,0.8235,75,10,1,0.8,3,0.2,5
1,308,1,97,10,1,0.8,3,0.2,4
1,309,-0.9091,8,1,0,0.6,1,0.4,4
1,309,-0.7273,3,1,1,0.7,1,0.3,5
1,309,-0.5263,4,1,1,0.7,1,0.3,4
1,309,-0.2857,9,1,1,0.6,2,0.4,4
1,309,0,1,1,1,0.6,2,0.4,3
1,309,0.3333,2,1,1,0.7,3,0.3,5
1,309,0.4615,12,1,1,0.8,2,0.2,5
1,309,0.6667,15,1,1,0.8,1,0.2,2
1,309,0.8235,14,1,1,0.8,3,0.2,5
1,309,1,7,1,1,0.8,3,0.2,4
1,309,-0.9091,30,2,0,0.6,1,0.4,4
1,309,-0.7273,6,2,0,0.7,1,0.3,5
1,309,-0.5263,5,2,1,0.7,1,0.3,4
1,309,-0.2857,24,2,0,0.6,2,0.4,4
1,309,0,29,2,1,0.6,2,0.4,3
1,309,0.3333,19,2,1,0.7,3,0.3,5
1,309,0.4615,17,2,0,0.8,2,0.2,5
1,309,0.6667,35,2,1,0.8,1,0.2,2
1,309,0.8235,16,2,1,0.8,3,0.2,5
1,309,1,10,2,1,0.8,3,0.2,4
1,309,-0.9091,40,3,0,0.6,1,0.4,4
1,309,-0.7273,11,3,0,0.7,1,0.3,5
1,309,-0.5263,13,3,0,0.7,1,0.3,4
1,309,-0.2857,33,3,1,0.6,2,0.4,4
1,309,0,34,3,0,0.6,2,0.4,3
1,309,0.3333,22,3,1,0.7,3,0.3,5
1,309,0.4615,21,3,0,0.8,2,0.2,5
1,309,0.6667,55,3,1,0.8,1,0.2,2
1,309,0.8235,54,3,1,0.8,3,0.2,5
1,309,1,26,3,1,0.8,3,0.2,4
1,309,-0.9091,50,4,0,0.6,1,0.4,4
1,309,-0.7273,18,4,0,0.7,1,0.3,5
1,309,-0.5263,20,4,0,0.7,1,0.3,4
1,309,-0.2857,46,4,0,0.6,2,0.4,4
1,309,0,39,4,1,0.6,2,0.4,3
1,309,0.3333,23,4,1,0.7,3,0.3,5
1,309,0.4615,25,4,0,0.8,2,0.2,5
1,309,0.6667,62,4,1,0.8,1,0.2,2
1,309,0.8235,65,4,1,0.8,3,0.2,5
1,309,1,31,4,1,0.8,3,0.2,4
1,309,-0.9091,51,5,0,0.6,1,0.4,4
1,309,-0.7273,32,5,0,0.7,1,0.3,5
1,309,-0.5263,41,5,0,0.7,1,0.3,4
1,309,-0.2857,49,5,1,0.6,2,0.4,4
1,309,0,44,5,1,0.6,2,0.4,3
1,309,0.3333,27,5,1,0.7,3,0.3,5
1,309,0.4615,36,5,0,0.8,2,0.2,5
1,309,0.6667,67,5,1,0.8,1,0.2,2
1,309,0.8235,69,5,1,0.8,3,0.2,5
1,309,1,45,5,1,0.8,3,0.2,4
1,309,-0.9091,61,6,0,0.6,1,0.4,4
1,309,-0.7273,42,6,0,0.7,1,0.3,5
1,309,-0.5263,47,6,0,0.7,1,0.3,4
1,309,-0.2857,52,6,0,0.6,2,0.4,4
1,309,0,57,6,0,0.6,2,0.4,3
1,309,0.3333,28,6,1,0.7,3,0.3,5
1,309,0.4615,43,6,1,0.8,2,0.2,5
1,309,0.6667,79,6,1,0.8,1,0.2,2
1,309,0.8235,72,6,1,0.8,3,0.2,5
1,309,1,48,6,1,0.8,3,0.2,4
1,309,-0.9091,80,7,0,0.6,1,0.4,4
1,309,-0.7273,66,7,0,0.7,1,0.3,5
1,309,-0.5263,56,7,1,0.7,1,0.3,4
1,309,-0.2857,60,7,1,0.6,2,0.4,4
1,309,0,64,7,1,0.6,2,0.4,3
1,309,0.3333,37,7,0,0.7,3,0.3,5
1,309,0.4615,68,7,0,0.8,2,0.2,5
1,309,0.6667,81,7,1,0.8,1,0.2,2
1,309,0.8235,74,7,1,0.8,3,0.2,5
1,309,1,53,7,1,0.8,3,0.2,4
1,309,-0.9091,82,8,0,0.6,1,0.4,4
1,309,-0.7273,88,8,0,0.7,1,0.3,5
1,309,-0.5263,58,8,0,0.7,1,0.3,4
1,309,-0.2857,63,8,0,0.6,2,0.4,4
1,309,0,71,8,1,0.6,2,0.4,3
1,309,0.3333,38,8,1,0.7,3,0.3,5
1,309,0.4615,70,8,1,0.8,2,0.2,5
1,309,0.6667,95,8,1,0.8,1,0.2,2
1,309,0.8235,76,8,1,0.8,3,0.2,5
1,309,1,59,8,1,0.8,3,0.2,4
1,309,-0.9091,87,9,1,0.6,1,0.4,4
1,309,-0.7273,96,9,0,0.7,1,0.3,5
1,309,-0.5263,73,9,1,0.7,1,0.3,4
1,309,-0.2857,83,9,1,0.6,2,0.4,4
1,309,0,75,9,1,0.6,2,0.4,3
1,309,0.3333,89,9,1,0.7,3,0.3,5
1,309,0.4615,86,9,0,0.8,2,0.2,5
1,309,0.6667,99,9,1,0.8,1,0.2,2
1,309,0.8235,78,9,1,0.8,3,0.2,5
1,309,1,77,9,1,0.8,3,0.2,4
1,309,-0.9091,92,10,1,0.6,1,0.4,4
1,309,-0.7273,98,10,0,0.7,1,0.3,5
1,309,-0.5263,97,10,0,0.7,1,0.3,4
1,309,-0.2857,85,10,1,0.6,2,0.4,4
1,309,0,91,10,1,0.6,2,0.4,3
1,309,0.3333,94,10,0,0.7,3,0.3,5
1,309,0.4615,90,10,1,0.8,2,0.2,5
1,309,0.6667,100,10,1,0.8,1,0.2,2
1,309,0.8235,84,10,1,0.8,3,0.2,5
1,309,1,93,10,1,0.8,3,0.2,4
1,310,-0.9091,39,1,0,0.6,1,0.4,4
1,310,-0.7273,16,1,0,0.7,1,0.3,5
1,310,-0.5263,2,1,0,0.7,1,0.3,4
1,310,-0.2857,7,1,0,0.6,2,0.4,4
1,310,0,1,1,0,0.6,2,0.4,3
1,310,0.3333,11,1,1,0.7,3,0.3,5
1,310,0.4615,9,1,1,0.8,2,0.2,5
1,310,0.6667,13,1,1,0.8,1,0.2,2
1,310,0.8235,5,1,1,0.8,3,0.2,5
1,310,1,4,1,1,0.8,3,0.2,4
1,310,-0.9091,40,2,0,0.6,1,0.4,4
1,310,-0.7273,17,2,0,0.7,1,0.3,5
1,310,-0.5263,8,2,0,0.7,1,0.3,4
1,310,-0.2857,10,2,0,0.6,2,0.4,4
1,310,0,3,2,0,0.6,2,0.4,3
1,310,0.3333,15,2,1,0.7,3,0.3,5
1,310,0.4615,21,2,1,0.8,2,0.2,5
1,310,0.6667,14,2,1,0.8,1,0.2,2
1,310,0.8235,22,2,1,0.8,3,0.2,5
1,310,1,32,2,1,0.8,3,0.2,4
1,310,-0.9091,42,3,0,0.6,1,0.4,4
1,310,-0.7273,30,3,0,0.7,1,0.3,5
1,310,-0.5263,19,3,0,0.7,1,0.3,4
1,310,-0.2857,12,3,0,0.6,2,0.4,4
1,310,0,6,3,0,0.6,2,0.4,3
1,310,0.3333,36,3,1,0.7,3,0.3,5
1,310,0.4615,23,3,1,0.8,2,0.2,5
1,310,0.6667,20,3,1,0.8,1,0.2,2
1,310,0.8235,29,3,1,0.8,3,0.2,5
1,310,1,37,3,1,0.8,3,0.2,4
1,310,-0.9091,64,4,0,0.6,1,0.4,4
1,310,-0.7273,31,4,0,0.7,1,0.3,5
1,310,-0.5263,25,4,0,0.7,1,0.3,4
1,310,-0.2857,27,4,0,0.6,2,0.4,4
1,310,0,18,4,1,0.6,2,0.4,3
1,310,0.3333,45,4,0,0.7,3,0.3,5
1,310,0.4615,26,4,1,0.8,2,0.2,5
1,310,0.6667,24,4,1,0.8,1,0.2,2
1,310,0.8235,33,4,1,0.8,3,0.2,5
1,310,1,52,4,1,0.8,3,0.2,4
1,310,-0.9091,72,5,0,0.6,1,0.4,4
1,310,-0.7273,35,5,0,0.7,1,0.3,5
1,310,-0.5263,28,5,0,0.7,1,0.3,4
1,310,-0.2857,54,5,0,0.6,2,0.4,4
1,310,0,47,5,1,0.6,2,0.4,3
1,310,0.3333,46,5,0,0.7,3,0.3,5
1,310,0.4615,38,5,1,0.8,2,0.2,5
1,310,0.6667,49,5,1,0.8,1,0.2,2
1,310,0.8235,41,5,1,0.8,3,0.2,5
1,310,1,53,5,1,0.8,3,0.2,4
1,310,-0.9091,76,6,0,0.6,1,0.4,4
1,310,-0.7273,48,6,0,0.7,1,0.3,5
1,310,-0.5263,34,6,0,0.7,1,0.3,4
1,310,-0.2857,61,6,0,0.6,2,0.4,4
1,310,0,59,6,0,0.6,2,0.4,3
1,310,0.3333,56,6,0,0.7,3,0.3,5
1,310,0.4615,50,6,1,0.8,2,0.2,5
1,310,0.6667,51,6,1,0.8,1,0.2,2
1,310,0.8235,43,6,1,0.8,3,0.2,5
1,310,1,65,6,1,0.8,3,0.2,4
1,310,-0.9091,79,7,0,0.6,1,0.4,4
1,310,-0.7273,60,7,0,0.7,1,0.3,5
1,310,-0.5263,70,7,0,0.7,1,0.3,4
1,310,-0.2857,71,7,0,0.6,2,0.4,4
1,310,0,62,7,1,0.6,2,0.4,3
1,310,0.3333,57,7,0,0.7,3,0.3,5
1,310,0.4615,68,7,1,0.8,2,0.2,5
1,310,0.6667,69,7,1,0.8,1,0.2,2
1,310,0.8235,44,7,1,0.8,3,0.2,5
1,310,1,67,7,1,0.8,3,0.2,4
1,310,-0.9091,86,8,0,0.6,1,0.4,4
1,310,-0.7273,78,8,0,0.7,1,0.3,5
1,310,-0.5263,77,8,0,0.7,1,0.3,4
1,310,-0.2857,81,8,0,0.6,2,0.4,4
1,310,0,63,8,1,0.6,2,0.4,3
1,310,0.3333,58,8,1,0.7,3,0.3,5
1,310,0.4615,73,8,1,0.8,2,0.2,5
1,310,0.6667,83,8,1,0.8,1,0.2,2
1,310,0.8235,55,8,1,0.8,3,0.2,5
1,310,1,84,8,1,0.8,3,0.2,4
1,310,-0.9091,90,9,0,0.6,1,0.4,4
1,310,-0.7273,82,9,0,0.7,1,0.3,5
1,310,-0.5263,88,9,0,0.7,1,0.3,4
1,310,-0.2857,93,9,0,0.6,2,0.4,4
1,310,0,66,9,1,0.6,2,0.4,3
1,310,0.3333,75,9,1,0.7,3,0.3,5
1,310,0.4615,74,9,1,0.8,2,0.2,5
1,310,0.6667,92,9,1,0.8,1,0.2,2
1,310,0.8235,80,9,1,0.8,3,0.2,5
1,310,1,85,9,1,0.8,3,0.2,4
1,310,-0.9091,97,10,0,0.6,1,0.4,4
1,310,-0.7273,91,10,0,0.7,1,0.3,5
1,310,-0.5263,94,10,0,0.7,1,0.3,4
1,310,-0.2857,95,10,0,0.6,2,0.4,4
1,310,0,98,10,1,0.6,2,0.4,3
1,310,0.3333,99,10,1,0.7,3,0.3,5
1,310,0.4615,96,10,0,0.8,2,0.2,5
1,310,0.6667,100,10,1,0.8,1,0.2,2
1,310,0.8235,89,10,1,0.8,3,0.2,5
1,310,1,87,10,1,0.8,3,0.2,4
1,311,-0.9091,18,1,1,0.6,1,0.4,4
1,311,-0.7273,1,1,0,0.7,1,0.3,5
1,311,-0.5263,12,1,1,0.7,1,0.3,4
1,311,-0.2857,3,1,0,0.6,2,0.4,4
1,311,0,44,1,1,0.6,2,0.4,3
1,311,0.3333,2,1,0,0.7,3,0.3,5
1,311,0.4615,10,1,0,0.8,2,0.2,5
1,311,0.6667,24,1,1,0.8,1,0.2,2
1,311,0.8235,7,1,1,0.8,3,0.2,5
1,311,1,8,1,1,0.8,3,0.2,4
1,311,-0.9091,22,2,1,0.6,1,0.4,4
1,311,-0.7273,6,2,0,0.7,1,0.3,5
1,311,-0.5263,16,2,0,0.7,1,0.3,4
1,311,-0.2857,4,2,0,0.6,2,0.4,4
1,311,0,57,2,1,0.6,2,0.4,3
1,311,0.3333,5,2,0,0.7,3,0.3,5
1,311,0.4615,14,2,0,0.8,2,0.2,5
1,311,0.6667,25,2,1,0.8,1,0.2,2
1,311,0.8235,13,2,1,0.8,3,0.2,5
1,311,1,11,2,1,0.8,3,0.2,4
1,311,-0.9091,37,3,1,0.6,1,0.4,4
1,311,-0.7273,19,3,0,0.7,1,0.3,5
1,311,-0.5263,21,3,1,0.7,1,0.3,4
1,311,-0.2857,9,3,0,0.6,2,0.4,4
1,311,0,62,3,1,0.6,2,0.4,3
1,311,0.3333,15,3,1,0.7,3,0.3,5
1,311,0.4615,20,3,1,0.8,2,0.2,5
1,311,0.6667,29,3,1,0.8,1,0.2,2
1,311,0.8235,26,3,0,0.8,3,0.2,5
1,311,1,17,3,1,0.8,3,0.2,4
1,311,-0.9091,40,4,0,0.6,1,0.4,4
1,311,-0.7273,28,4,1,0.7,1,0.3,5
1,311,-0.5263,49,4,0,0.7,1,0.3,4
1,311,-0.2857,32,4,0,0.6,2,0.4,4
