RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,fractal,half,IA_DWELL_TIME,IA_DWELL_TIME_%
120,35,CS,win_fractal.jpg,2,1914,0.5153
120,35,US,win_fractal.jpg,2,0,0
120,36,CS,nowin_fractal.jpg,2,3977,1
120,36,US,nowin_fractal.jpg,2,0,0
120,37,CS,win_fractal.jpg,2,4000,1
120,37,US,win_fractal.jpg,2,0,0
120,38,CS,win_fractal.jpg,2,0,0
120,38,US,win_fractal.jpg,2,0,0
120,39,CS,nowin_fractal.jpg,2,1302,0.3624
120,39,US,nowin_fractal.jpg,2,0,0
120,40,CS,win_fractal.jpg,2,0,0
120,40,US,win_fractal.jpg,2,0,0
121,1,CS,win_fractal.jpg,1,909,0.2523
121,1,US,win_fractal.jpg,1,430,0.1193
121,2,CS,win_fractal.jpg,1,0,0
121,2,US,win_fractal.jpg,1,0,0
121,3,CS,nowin_fractal.jpg,1,353,0.0922
121,3,US,nowin_fractal.jpg,1,3072,0.8027
121,4,CS,win_fractal.jpg,1,0,0
121,4,US,win_fractal.jpg,1,3242,0.9626
121,5,CS,nowin_fractal.jpg,1,0,0
121,5,US,nowin_fractal.jpg,1,3736,1
121,6,CS,nowin_fractal.jpg,1,0,0
121,6,US,nowin_fractal.jpg,1,3676,1
121,7,CS,win_fractal.jpg,1,0,0
121,7,US,win_fractal.jpg,1,3518,1
121,8,CS,nowin_fractal.jpg,1,0,0
121,8,US,nowin_fractal.jpg,1,160,0.0727
121,9,CS,win_fractal.jpg,1,0,0
121,9,US,win_fractal.jpg,1,2170,0.7136
121,10,CS,nowin_fractal.jpg,1,0,0
121,10,US,nowin_fractal.jpg,1,2896,0.785
121,11,CS,nowin_fractal.jpg,1,0,0
121,11,US,nowin_fractal.jpg,1,0,0
121,12,CS,nowin_fractal.jpg,1,0,0
121,12,US,nowin_fractal.jpg,1,0,0
121,13,CS,nowin_fractal.jpg,1,0,0
121,13,US,nowin_fractal.jpg,1,0,0
121,14,CS,win_fractal.jpg,1,0,0
121,14,US,win_fractal.jpg,1,0,0
121,15,CS,win_fractal.jpg,1,146,0.0516
121,15,US,win_fractal.jpg,1,1763,0.6234
121,16,CS,win_fractal.jpg,1,0,0
121,16,US,win_fractal.jpg,1,1380,0.4642
121,17,CS,nowin_fractal.jpg,1,0,0
121,17,US,nowin_fractal.jpg,1,0,0
121,18,CS,nowin_fractal.jpg,1,0,0
121,18,US,nowin_fractal.jpg,1,0,0
121,19,CS,win_fractal.jpg,1,2283,0.6103
121,19,US,win_fractal.jpg,1,0,0
121,20,CS,win_fractal.jpg,1,1758,0.559
121,20,US,win_fractal.jpg,1,1387,0.441
121,21,CS,win_fractal.jpg,2,1598,0.4677
121,21,US,win_fractal.jpg,2,739,0.2163
121,22,CS,nowin_fractal.jpg,2,0,0
121,22,US,nowin_fractal.jpg,2,349,0.1005
121,23,CS,nowin_fractal.jpg,2,0,0
121,23,US,nowin_fractal.jpg,2,0,0
121,24,CS,win_fractal.jpg,2,0,0
121,24,US,win_fractal.jpg,2,0,0
121,25,CS,win_fractal.jpg,2,2117,0.5676
121,25,US,win_fractal.jpg,2,0,0
121,26,CS,win_fractal.jpg,2,0,0
121,26,US,win_fractal.jpg,2,0,0
121,27,CS,nowin_fractal.jpg,2,0,0
121,27,US,nowin_fractal.jpg,2,0,0
121,28,CS,win_fractal.jpg,2,0,0
121,28,US,win_fractal.jpg,2,0,0
121,29,CS,nowin_fractal.jpg,2,0,0
121,29,US,nowin_fractal.jpg,2,0,0
121,30,CS,win_fractal.jpg,2,1361,0.3383
121,30,US,win_fractal.jpg,2,18,0.0045
121,31,CS,win_fractal.jpg,2,0,0
121,31,US,win_fractal.jpg,2,0,0
121,32,CS,nowin_fractal.jpg,2,0,0
121,32,US,nowin_fractal.jpg,2,0,0
121,33,CS,win_fractal.jpg,2,0,0
121,33,US,win_fractal.jpg,2,0,0
121,34,CS,nowin_fractal.jpg,2,0,0
121,34,US,nowin_fractal.jpg,2,0,0
121,35,CS,nowin_fractal.jpg,2,0,0
121,35,US,nowin_fractal.jpg,2,0,0
121,36,CS,nowin_fractal.jpg,2,0,0
121,36,US,nowin_fractal.jpg,2,0,0
121,37,CS,nowin_fractal.jpg,2,0,0
121,37,US,nowin_fractal.jpg,2,0,0
121,38,CS,win_fractal.jpg,2,0,0
121,38,US,win_fractal.jpg,2,0,0
121,39,CS,nowin_fractal.jpg,2,4193,0.9887
121,39,US,nowin_fractal.jpg,2,48,0.0113
121,40,CS,win_fractal.jpg,2,0,0
121,40,US,win_fractal.jpg,2,0,0
123,1,CS,win_fractal.jpg,1,952,0.3527
123,1,US,win_fractal.jpg,1,1029,0.3813
123,2,CS,win_fractal.jpg,1,411,0.1582
123,2,US,win_fractal.jpg,1,1674,0.6443
123,3,CS,nowin_fractal.jpg,1,724,0.223
123,3,US,nowin_fractal.jpg,1,2213,0.6816
123,4,CS,win_fractal.jpg,1,0,0
123,4,US,win_fractal.jpg,1,2494,0.922
123,5,CS,nowin_fractal.jpg,1,247,0.0853
123,5,US,nowin_fractal.jpg,1,2168,0.7489
123,6,CS,win_fractal.jpg,1,509,0.1554
123,6,US,win_fractal.jpg,1,2667,0.8144
123,7,CS,nowin_fractal.jpg,1,0,0
123,7,US,nowin_fractal.jpg,1,2480,0.8161
123,8,CS,nowin_fractal.jpg,1,348,0.1497
123,8,US,nowin_fractal.jpg,1,1322,0.5688
123,9,CS,win_fractal.jpg,1,2334,0.8227
123,9,US,win_fractal.jpg,1,443,0.1562
123,10,CS,nowin_fractal.jpg,1,468,0.2031
123,10,US,nowin_fractal.jpg,1,1289,0.5595
123,11,CS,win_fractal.jpg,1,1148,0.453
123,11,US,win_fractal.jpg,1,1212,0.4783
123,12,CS,win_fractal.jpg,1,336,0.1284
123,12,US,win_fractal.jpg,1,1308,0.4998
123,13,CS,nowin_fractal.jpg,1,0,0
123,13,US,nowin_fractal.jpg,1,683,0.5754
123,14,CS,nowin_fractal.jpg,1,611,0.2294
123,14,US,nowin_fractal.jpg,1,1585,0.595
123,15,CS,win_fractal.jpg,1,312,0.1161
123,15,US,win_fractal.jpg,1,2323,0.8642
123,16,CS,nowin_fractal.jpg,1,0,0
123,16,US,nowin_fractal.jpg,1,2420,0.9516
123,17,CS,win_fractal.jpg,1,552,0.2576
123,17,US,win_fractal.jpg,1,1354,0.6318
123,18,CS,nowin_fractal.jpg,1,372,0.1882
123,18,US,nowin_fractal.jpg,1,624,0.3156
123,19,CS,nowin_fractal.jpg,1,145,0.0567
123,19,US,nowin_fractal.jpg,1,712,0.2786
123,20,CS,win_fractal.jpg,1,584,0.2755
123,20,US,win_fractal.jpg,1,1536,0.7245
123,21,CS,win_fractal.jpg,2,298,0.093
123,21,US,win_fractal.jpg,2,2828,0.8826
123,22,CS,nowin_fractal.jpg,2,647,0.2192
123,22,US,nowin_fractal.jpg,2,2197,0.7442
123,23,CS,nowin_fractal.jpg,2,1582,0.5399
123,23,US,nowin_fractal.jpg,2,1301,0.444
123,24,CS,nowin_fractal.jpg,2,82,0.0354
123,24,US,nowin_fractal.jpg,2,735,0.3175
123,25,CS,win_fractal.jpg,2,911,0.2978
123,25,US,win_fractal.jpg,2,954,0.3119
123,26,CS,win_fractal.jpg,2,961,0.3197
123,26,US,win_fractal.jpg,2,1045,0.3476
123,27,CS,nowin_fractal.jpg,2,0,0
123,27,US,nowin_fractal.jpg,2,1892,0.6992
123,28,CS,win_fractal.jpg,2,1305,0.4102
123,28,US,win_fractal.jpg,2,1585,0.4983
123,29,CS,nowin_fractal.jpg,2,272,0.0904
123,29,US,nowin_fractal.jpg,2,2545,0.8455
123,30,CS,win_fractal.jpg,2,1418,0.4668
123,30,US,win_fractal.jpg,2,1239,0.4078
123,31,CS,win_fractal.jpg,2,2842,0.9156
123,31,US,win_fractal.jpg,2,41,0.0132
123,32,CS,nowin_fractal.jpg,2,0,0
123,32,US,nowin_fractal.jpg,2,0,0
123,33,CS,win_fractal.jpg,2,967,0.3347
123,33,US,win_fractal.jpg,2,429,0.1485
123,34,CS,nowin_fractal.jpg,2,334,0.1151
123,34,US,nowin_fractal.jpg,2,644,0.222
123,35,CS,win_fractal.jpg,2,385,0.1144
123,35,US,win_fractal.jpg,2,1520,0.4518
123,36,CS,nowin_fractal.jpg,2,1631,0.6955
123,36,US,nowin_fractal.jpg,2,0,0
123,37,CS,win_fractal.jpg,2,3115,0.9802
123,37,US,win_fractal.jpg,2,0,0
123,38,CS,win_fractal.jpg,2,518,0.1814
123,38,US,win_fractal.jpg,2,176,0.0616
123,39,CS,nowin_fractal.jpg,2,448,0.1672
123,39,US,nowin_fractal.jpg,2,709,0.2646
123,40,CS,nowin_fractal.jpg,2,1393,0.4857
123,40,US,nowin_fractal.jpg,2,162,0.0565
130,1,CS,win_fractal.jpg,1,3195,0.9422
130,1,US,win_fractal.jpg,1,0,0
130,2,CS,win_fractal.jpg,1,613,0.1692
130,2,US,win_fractal.jpg,1,2791,0.7701
130,3,CS,win_fractal.jpg,1,2999,0.8613
130,3,US,win_fractal.jpg,1,0,0
130,4,CS,win_fractal.jpg,1,0,0
130,4,US,win_fractal.jpg,1,2680,0.8412
130,5,CS,nowin_fractal.jpg,1,1382,0.7289
130,5,US,nowin_fractal.jpg,1,0,0
130,6,CS,nowin_fractal.jpg,1,1749,1
130,6,US,nowin_fractal.jpg,1,0,0
130,7,CS,win_fractal.jpg,1,2365,1
130,7,US,win_fractal.jpg,1,0,0
130,8,CS,nowin_fractal.jpg,1,722,0.4095
130,8,US,nowin_fractal.jpg,1,0,0
130,9,CS,win_fractal.jpg,1,0,0
130,9,US,win_fractal.jpg,1,0,0
130,10,CS,nowin_fractal.jpg,1,997,0.93
130,10,US,nowin_fractal.jpg,1,0,0
130,11,CS,nowin_fractal.jpg,1,479,0.1786
130,11,US,nowin_fractal.jpg,1,0,0
130,12,CS,nowin_fractal.jpg,1,0,0
130,12,US,nowin_fractal.jpg,1,3137,0.8699
130,13,CS,win_fractal.jpg,1,0,0
130,13,US,win_fractal.jpg,1,3728,0.9651
130,14,CS,win_fractal.jpg,1,2636,0.7216
130,14,US,win_fractal.jpg,1,1017,0.2784
130,15,CS,win_fractal.jpg,1,1717,0.5393
130,15,US,win_fractal.jpg,1,672,0.2111
130,16,CS,nowin_fractal.jpg,1,0,0
130,16,US,nowin_fractal.jpg,1,2216,0.6914
130,17,CS,win_fractal.jpg,1,221,0.8984
130,17,US,win_fractal.jpg,1,0,0
130,18,CS,nowin_fractal.jpg,1,0,0
130,18,US,nowin_fractal.jpg,1,0,0
130,19,CS,nowin_fractal.jpg,1,657,0.6163
130,19,US,nowin_fractal.jpg,1,0,0
130,20,CS,nowin_fractal.jpg,1,103,0.0969
130,20,US,nowin_fractal.jpg,1,0,0
130,21,CS,win_fractal.jpg,2,676,0.3791
130,21,US,win_fractal.jpg,2,62,0.0348
130,22,CS,win_fractal.jpg,2,0,0
130,22,US,win_fractal.jpg,2,0,0
130,23,CS,win_fractal.jpg,2,0,0
130,23,US,win_fractal.jpg,2,0,0
130,24,CS,nowin_fractal.jpg,2,2949,0.898
130,24,US,nowin_fractal.jpg,2,0,0
130,25,CS,win_fractal.jpg,2,0,0
130,25,US,win_fractal.jpg,2,0,0
130,26,CS,win_fractal.jpg,2,3198,1
130,26,US,win_fractal.jpg,2,0,0
130,27,CS,nowin_fractal.jpg,2,1594,0.6562
130,27,US,nowin_fractal.jpg,2,223,0.0918
130,28,CS,nowin_fractal.jpg,2,503,0.6068
130,28,US,nowin_fractal.jpg,2,0,0
130,29,CS,nowin_fractal.jpg,2,1476,0.5937
130,29,US,nowin_fractal.jpg,2,0,0
130,30,CS,win_fractal.jpg,2,0,0
130,30,US,win_fractal.jpg,2,0,0
130,31,CS,nowin_fractal.jpg,2,0,0
130,31,US,nowin_fractal.jpg,2,0,0
130,32,CS,win_fractal.jpg,2,699,0.2797
130,32,US,win_fractal.jpg,2,0,0
