RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,fractal,half,IA_DWELL_TIME,IA_DWELL_TIME_%
353,24,CS,nowin_fractal.jpg,2,3633,1
353,24,US,nowin_fractal.jpg,2,0,0
353,25,CS,win_fractal.jpg,2,3452,1
353,25,US,win_fractal.jpg,2,0,0
353,26,CS,win_fractal.jpg,2,214,0.0642
353,26,US,win_fractal.jpg,2,2633,0.7905
353,27,CS,win_fractal.jpg,2,3636,1
353,27,US,win_fractal.jpg,2,0,0
353,28,CS,nowin_fractal.jpg,2,3452,0.9123
353,28,US,nowin_fractal.jpg,2,0,0
353,29,CS,win_fractal.jpg,2,461,0.1423
353,29,US,win_fractal.jpg,2,2778,0.8577
353,30,CS,nowin_fractal.jpg,2,3888,1
353,30,US,nowin_fractal.jpg,2,0,0
353,31,CS,win_fractal.jpg,2,1530,0.4316
353,31,US,win_fractal.jpg,2,1559,0.4398
353,32,CS,nowin_fractal.jpg,2,3374,0.89
353,32,US,nowin_fractal.jpg,2,0,0
353,33,CS,nowin_fractal.jpg,2,2004,0.5848
353,33,US,nowin_fractal.jpg,2,128,0.0374
353,34,CS,nowin_fractal.jpg,2,1036,0.2759
353,34,US,nowin_fractal.jpg,2,0,0
353,35,CS,win_fractal.jpg,2,707,0.2191
353,35,US,win_fractal.jpg,2,2036,0.6309
353,36,CS,win_fractal.jpg,2,837,0.2596
353,36,US,win_fractal.jpg,2,2171,0.6734
353,37,CS,nowin_fractal.jpg,2,2770,0.8193
353,37,US,nowin_fractal.jpg,2,0,0
353,38,CS,nowin_fractal.jpg,2,1659,0.5053
353,38,US,nowin_fractal.jpg,2,0,0
353,39,CS,win_fractal.jpg,2,1810,0.5742
353,39,US,win_fractal.jpg,2,1047,0.3322
353,40,CS,nowin_fractal.jpg,2,3183,0.8788
353,40,US,nowin_fractal.jpg,2,0,0
355,1,CS,win_fractal.jpg,1,46,0.0129
355,1,US,win_fractal.jpg,1,203,0.0569
355,2,CS,win_fractal.jpg,1,0,0
355,2,US,win_fractal.jpg,1,0,0
355,3,CS,nowin_fractal.jpg,1,301,0.0878
355,3,US,nowin_fractal.jpg,1,0,0
355,4,CS,win_fractal.jpg,1,0,0
355,4,US,win_fractal.jpg,1,0,0
355,5,CS,win_fractal.jpg,1,0,0
355,5,US,win_fractal.jpg,1,0,0
355,6,CS,nowin_fractal.jpg,1,0,0
355,6,US,nowin_fractal.jpg,1,0,0
355,7,CS,nowin_fractal.jpg,1,0,0
355,7,US,nowin_fractal.jpg,1,0,0
355,8,CS,win_fractal.jpg,1,0,0
355,8,US,win_fractal.jpg,1,0,0
355,9,CS,nowin_fractal.jpg,1,0,0
355,9,US,nowin_fractal.jpg,1,196,0.0548
355,10,CS,nowin_fractal.jpg,1,0,0
355,10,US,nowin_fractal.jpg,1,0,0
355,11,CS,nowin_fractal.jpg,1,0,0
355,11,US,nowin_fractal.jpg,1,0,0
355,12,CS,win_fractal.jpg,1,0,0
355,12,US,win_fractal.jpg,1,0,0
355,13,CS,nowin_fractal.jpg,1,0,0
355,13,US,nowin_fractal.jpg,1,0,0
355,14,CS,win_fractal.jpg,1,0,0
355,14,US,win_fractal.jpg,1,0,0
355,15,CS,win_fractal.jpg,1,0,0
355,15,US,win_fractal.jpg,1,0,0
355,16,CS,nowin_fractal.jpg,1,0,0
355,16,US,nowin_fractal.jpg,1,0,0
355,17,CS,nowin_fractal.jpg,1,0,0
355,17,US,nowin_fractal.jpg,1,0,0
355,18,CS,nowin_fractal.jpg,1,0,0
355,18,US,nowin_fractal.jpg,1,0,0
355,19,CS,win_fractal.jpg,1,0,0
355,19,US,win_fractal.jpg,1,0,0
355,20,CS,win_fractal.jpg,1,0,0
355,20,US,win_fractal.jpg,1,0,0
355,21,CS,nowin_fractal.jpg,2,0,0
355,21,US,nowin_fractal.jpg,2,0,0
355,22,CS,nowin_fractal.jpg,2,602,0.2109
355,22,US,nowin_fractal.jpg,2,191,0.0669
355,23,CS,win_fractal.jpg,2,0,0
355,23,US,win_fractal.jpg,2,0,0
355,24,CS,nowin_fractal.jpg,2,0,0
355,24,US,nowin_fractal.jpg,2,0,0
355,25,CS,win_fractal.jpg,2,0,0
355,25,US,win_fractal.jpg,2,0,0
355,26,CS,win_fractal.jpg,2,0,0
355,26,US,win_fractal.jpg,2,0,0
355,27,CS,win_fractal.jpg,2,0,0
355,27,US,win_fractal.jpg,2,0,0
355,28,CS,win_fractal.jpg,2,0,0
355,28,US,win_fractal.jpg,2,0,0
355,29,CS,nowin_fractal.jpg,2,0,0
355,29,US,nowin_fractal.jpg,2,0,0
355,30,CS,nowin_fractal.jpg,2,0,0
355,30,US,nowin_fractal.jpg,2,0,0
355,31,CS,win_fractal.jpg,2,0,0
355,31,US,win_fractal.jpg,2,0,0
355,32,CS,nowin_fractal.jpg,2,0,0
355,32,US,nowin_fractal.jpg,2,0,0
355,33,CS,win_fractal.jpg,2,0,0
355,33,US,win_fractal.jpg,2,0,0
355,34,CS,win_fractal.jpg,2,0,0
355,34,US,win_fractal.jpg,2,0,0
355,35,CS,nowin_fractal.jpg,2,0,0
355,35,US,nowin_fractal.jpg,2,0,0
355,36,CS,nowin_fractal.jpg,2,0,0
355,36,US,nowin_fractal.jpg,2,0,0
355,37,CS,nowin_fractal.jpg,2,0,0
355,37,US,nowin_fractal.jpg,2,0,0
355,38,CS,nowin_fractal.jpg,2,0,0
355,38,US,nowin_fractal.jpg,2,0,0
355,39,CS,win_fractal.jpg,2,0,0
355,39,US,win_fractal.jpg,2,0,0
355,40,CS,win_fractal.jpg,2,0,0
355,40,US,win_fractal.jpg,2,0,0
350,1,CS,win_fractal.jpg,1,1347,0.4371
350,1,US,win_fractal.jpg,1,1599,0.5188
350,2,CS,nowin_fractal.jpg,1,1241,0.3811
350,2,US,nowin_fractal.jpg,1,1430,0.4392
350,3,CS,win_fractal.jpg,1,445,0.1287
350,3,US,win_fractal.jpg,1,3012,0.8713
350,4,CS,nowin_fractal.jpg,1,0,0
350,4,US,nowin_fractal.jpg,1,3584,1
350,5,CS,win_fractal.jpg,1,543,0.1762
350,5,US,win_fractal.jpg,1,2354,0.7638
350,6,CS,nowin_fractal.jpg,1,2344,0.7726
350,6,US,nowin_fractal.jpg,1,690,0.2274
350,7,CS,win_fractal.jpg,1,275,0.0911
350,7,US,win_fractal.jpg,1,2743,0.9089
350,8,CS,nowin_fractal.jpg,1,385,0.1288
350,8,US,nowin_fractal.jpg,1,2605,0.8712
350,9,CS,win_fractal.jpg,1,939,0.2816
350,9,US,win_fractal.jpg,1,2396,0.7184
350,10,CS,nowin_fractal.jpg,1,500,0.1525
350,10,US,nowin_fractal.jpg,1,2778,0.8475
350,11,CS,win_fractal.jpg,1,408,0.1305
350,11,US,win_fractal.jpg,1,2719,0.8695
350,12,CS,win_fractal.jpg,1,0,0
350,12,US,win_fractal.jpg,1,3285,1
350,13,CS,nowin_fractal.jpg,1,1511,0.4879
350,13,US,nowin_fractal.jpg,1,1586,0.5121
350,14,CS,win_fractal.jpg,1,2546,0.9198
350,14,US,win_fractal.jpg,1,0,0
350,15,CS,win_fractal.jpg,1,565,0.1892
350,15,US,win_fractal.jpg,1,1870,0.626
350,16,CS,nowin_fractal.jpg,1,190,0.0622
350,16,US,nowin_fractal.jpg,1,2866,0.9378
350,17,CS,nowin_fractal.jpg,1,0,0
350,17,US,nowin_fractal.jpg,1,2012,0.7829
350,18,CS,nowin_fractal.jpg,1,2108,0.7119
350,18,US,nowin_fractal.jpg,1,853,0.2881
350,19,CS,win_fractal.jpg,1,1948,0.6908
350,19,US,win_fractal.jpg,1,872,0.3092
350,20,CS,nowin_fractal.jpg,1,1031,0.4095
350,20,US,nowin_fractal.jpg,1,1365,0.5421
350,21,CS,win_fractal.jpg,2,2067,0.9014
350,21,US,win_fractal.jpg,2,0,0
350,22,CS,nowin_fractal.jpg,2,786,0.2972
350,22,US,nowin_fractal.jpg,2,1859,0.7028
350,23,CS,win_fractal.jpg,2,803,0.2903
350,23,US,win_fractal.jpg,2,1963,0.7097
350,24,CS,win_fractal.jpg,2,367,0.131
350,24,US,win_fractal.jpg,2,1559,0.5564
350,25,CS,win_fractal.jpg,2,0,0
350,25,US,win_fractal.jpg,2,2567,0.8514
350,26,CS,nowin_fractal.jpg,2,228,0.0817
350,26,US,nowin_fractal.jpg,2,1312,0.4701
350,27,CS,win_fractal.jpg,2,1399,0.4822
350,27,US,win_fractal.jpg,2,1316,0.4536
350,28,CS,nowin_fractal.jpg,2,1403,0.5351
350,28,US,nowin_fractal.jpg,2,1058,0.4035
350,29,CS,nowin_fractal.jpg,2,555,0.1963
350,29,US,nowin_fractal.jpg,2,2140,0.757
350,30,CS,nowin_fractal.jpg,2,630,0.258
350,30,US,nowin_fractal.jpg,2,604,0.2473
350,31,CS,nowin_fractal.jpg,2,1118,0.4147
350,31,US,nowin_fractal.jpg,2,1444,0.5356
350,32,CS,win_fractal.jpg,2,231,0.0754
350,32,US,win_fractal.jpg,2,2831,0.9246
350,33,CS,win_fractal.jpg,2,373,0.1368
350,33,US,win_fractal.jpg,2,1826,0.6698
350,34,CS,nowin_fractal.jpg,2,778,0.289
350,34,US,nowin_fractal.jpg,2,1304,0.4844
350,35,CS,nowin_fractal.jpg,2,309,0.1137
350,35,US,nowin_fractal.jpg,2,1456,0.5357
350,36,CS,win_fractal.jpg,2,301,0.0916
350,36,US,win_fractal.jpg,2,2808,0.8543
350,37,CS,nowin_fractal.jpg,2,1030,0.3408
350,37,US,nowin_fractal.jpg,2,1992,0.6592
350,38,CS,win_fractal.jpg,2,228,0.0805
350,38,US,win_fractal.jpg,2,2605,0.9195
350,39,CS,nowin_fractal.jpg,2,793,0.3107
350,39,US,nowin_fractal.jpg,2,1389,0.5443
350,40,CS,win_fractal.jpg,2,712,0.2709
350,40,US,win_fractal.jpg,2,1829,0.696
309,1,CS,win_fractal.jpg,1,3120,0.8981
309,1,US,win_fractal.jpg,1,37,0.0107
309,2,CS,win_fractal.jpg,1,1173,0.356
309,2,US,win_fractal.jpg,1,1259,0.3821
309,3,CS,nowin_fractal.jpg,1,3820,1
309,3,US,nowin_fractal.jpg,1,0,0
309,4,CS,win_fractal.jpg,1,3664,1
309,4,US,win_fractal.jpg,1,0,0
309,5,CS,win_fractal.jpg,1,3116,0.8946
309,5,US,win_fractal.jpg,1,0,0
309,6,CS,win_fractal.jpg,1,2560,0.7472
309,6,US,win_fractal.jpg,1,0,0
309,7,CS,nowin_fractal.jpg,1,11,0.003
309,7,US,nowin_fractal.jpg,1,0,0
309,8,CS,win_fractal.jpg,1,426,0.1129
309,8,US,win_fractal.jpg,1,0,0
309,9,CS,win_fractal.jpg,1,279,0.0841
309,9,US,win_fractal.jpg,1,76,0.0229
309,10,CS,win_fractal.jpg,1,27,0.0091
309,10,US,win_fractal.jpg,1,52,0.0176
309,11,CS,win_fractal.jpg,1,183,0.0526
309,11,US,win_fractal.jpg,1,98,0.0282
309,12,CS,nowin_fractal.jpg,1,3115,0.8785
309,12,US,nowin_fractal.jpg,1,181,0.051
309,13,CS,nowin_fractal.jpg,1,2699,0.723
309,13,US,nowin_fractal.jpg,1,0,0
309,14,CS,nowin_fractal.jpg,1,1811,0.4994
309,14,US,nowin_fractal.jpg,1,0,0
309,15,CS,nowin_fractal.jpg,1,3992,1
309,15,US,nowin_fractal.jpg,1,0,0
309,16,CS,win_fractal.jpg,1,2540,0.7204
309,16,US,win_fractal.jpg,1,0,0
309,17,CS,nowin_fractal.jpg,1,1788,0.6258
309,17,US,nowin_fractal.jpg,1,67,0.0235
309,18,CS,nowin_fractal.jpg,1,1101,0.3191
309,18,US,nowin_fractal.jpg,1,0,0
309,19,CS,nowin_fractal.jpg,1,1427,0.459
309,19,US,nowin_fractal.jpg,1,81,0.0261
309,20,CS,nowin_fractal.jpg,1,91,0.0287
309,20,US,nowin_fractal.jpg,1,176,0.0555
309,21,CS,nowin_fractal.jpg,2,3742,1
309,21,US,nowin_fractal.jpg,2,0,0
309,22,CS,nowin_fractal.jpg,2,3672,1
309,22,US,nowin_fractal.jpg,2,0,0
309,23,CS,win_fractal.jpg,2,3705,1
309,23,US,win_fractal.jpg,2,0,0
309,24,CS,nowin_fractal.jpg,2,3702,1
309,24,US,nowin_fractal.jpg,2,0,0
309,25,CS,nowin_fractal.jpg,2,3528,1
309,25,US,nowin_fractal.jpg,2,0,0
309,26,CS,win_fractal.jpg,2,3520,1
309,26,US,win_fractal.jpg,2,0,0
309,27,CS,win_fractal.jpg,2,2410,0.7406
309,27,US,win_fractal.jpg,2,656,0.2016
309,28,CS,win_fractal.jpg,2,2797,0.7944
309,28,US,win_fractal.jpg,2,231,0.0656
309,29,CS,nowin_fractal.jpg,2,2778,0.8532
309,29,US,nowin_fractal.jpg,2,0,0
309,30,CS,nowin_fractal.jpg,2,826,0.2301
309,30,US,nowin_fractal.jpg,2,0,0
309,31,CS,win_fractal.jpg,2,110,0.0328
309,31,US,win_fractal.jpg,2,3241,0.9672
309,32,CS,nowin_fractal.jpg,2,0,0
309,32,US,nowin_fractal.jpg,2,0,0
309,33,CS,win_fractal.jpg,2,274,0.0819
309,33,US,win_fractal.jpg,2,2142,0.6402
309,34,CS,nowin_fractal.jpg,2,1356,0.3707
309,34,US,nowin_fractal.jpg,2,996,0.2723
309,35,CS,nowin_fractal.jpg,2,2290,0.6803
309,35,US,nowin_fractal.jpg,2,369,0.1096
309,36,CS,win_fractal.jpg,2,635,0.1828
309,36,US,win_fractal.jpg,2,2800,0.806
309,37,CS,win_fractal.jpg,2,161,0.0634
309,37,US,win_fractal.jpg,2,2379,0.9366
309,38,CS,nowin_fractal.jpg,2,4005,1
309,38,US,nowin_fractal.jpg,2,0,0
309,39,CS,win_fractal.jpg,2,23,0.0084
309,39,US,win_fractal.jpg,2,2414,0.8836
309,40,CS,win_fractal.jpg,2,354,0.1159
309,40,US,win_fractal.jpg,2,1469,0.481
310,1,CS,nowin_fractal.jpg,1,1326,0.3757
310,1,US,nowin_fractal.jpg,1,708,0.2006
310,2,CS,nowin_fractal.jpg,1,3388,0.9419
310,2,US,nowin_fractal.jpg,1,209,0.0581
310,3,CS,nowin_fractal.jpg,1,1788,0.543
310,3,US,nowin_fractal.jpg,1,1049,0.3186
310,4,CS,win_fractal.jpg,1,3330,0.9412
310,4,US,win_fractal.jpg,1,0,0
310,5,CS,win_fractal.jpg,1,3050,0.9773
310,5,US,win_fractal.jpg,1,68,0.0218
310,6,CS,nowin_fractal.jpg,1,2170,0.6212
310,6,US,nowin_fractal.jpg,1,550,0.1575
310,7,CS,win_fractal.jpg,1,758,0.2569
310,7,US,win_fractal.jpg,1,1831,0.6207
310,8,CS,nowin_fractal.jpg,1,1188,0.4204
310,8,US,nowin_fractal.jpg,1,1508,0.5336
310,9,CS,win_fractal.jpg,1,2459,0.7587
310,9,US,win_fractal.jpg,1,479,0.1478
310,10,CS,nowin_fractal.jpg,1,1232,0.3532
310,10,US,nowin_fractal.jpg,1,2256,0.6468
310,11,CS,nowin_fractal.jpg,1,1507,0.4732
310,11,US,nowin_fractal.jpg,1,842,0.2644
310,12,CS,nowin_fractal.jpg,1,0,0
310,12,US,nowin_fractal.jpg,1,1401,0.4613
310,13,CS,win_fractal.jpg,1,1223,0.3593
310,13,US,win_fractal.jpg,1,2053,0.6031
310,14,CS,nowin_fractal.jpg,1,603,0.1883
310,14,US,nowin_fractal.jpg,1,784,0.2448
310,15,CS,win_fractal.jpg,1,2296,0.7496
310,15,US,win_fractal.jpg,1,767,0.2504
310,16,CS,win_fractal.jpg,1,1769,0.5308
310,16,US,win_fractal.jpg,1,1533,0.4599
310,17,CS,win_fractal.jpg,1,3334,0.9326
310,17,US,win_fractal.jpg,1,241,0.0674
310,18,CS,win_fractal.jpg,1,140,0.0451
310,18,US,win_fractal.jpg,1,2586,0.8337
310,19,CS,win_fractal.jpg,1,0,0
310,19,US,win_fractal.jpg,1,1839,0.6257
310,20,CS,nowin_fractal.jpg,1,331,0.1089
310,20,US,nowin_fractal.jpg,1,1063,0.3498
310,21,CS,nowin_fractal.jpg,2,1408,0.5535
310,21,US,nowin_fractal.jpg,2,552,0.217
310,22,CS,win_fractal.jpg,2,573,0.1981
310,22,US,win_fractal.jpg,2,2155,0.7452
310,23,CS,win_fractal.jpg,2,0,0
310,23,US,win_fractal.jpg,2,2497,0.7627
310,24,CS,nowin_fractal.jpg,2,1975,0.7187
310,24,US,nowin_fractal.jpg,2,0,0
310,25,CS,win_fractal.jpg,2,0,0
310,25,US,win_fractal.jpg,2,873,0.2942
310,26,CS,nowin_fractal.jpg,2,0,0
310,26,US,nowin_fractal.jpg,2,2471,0.8571
310,27,CS,win_fractal.jpg,2,701,0.2332
310,27,US,win_fractal.jpg,2,2159,0.7182
310,28,CS,nowin_fractal.jpg,2,116,0.0391
310,28,US,nowin_fractal.jpg,2,0,0
310,29,CS,win_fractal.jpg,2,314,0.1499
310,29,US,win_fractal.jpg,2,638,0.3045
310,30,CS,nowin_fractal.jpg,2,0,0
310,30,US,nowin_fractal.jpg,2,0,0
310,31,CS,nowin_fractal.jpg,2,332,0.2838
310,31,US,nowin_fractal.jpg,2,268,0.2291
310,32,CS,nowin_fractal.jpg,2,123,0.0604
310,32,US,nowin_fractal.jpg,2,0,0
310,33,CS,win_fractal.jpg,2,0,0
310,33,US,win_fractal.jpg,2,1950,0.9425
310,34,CS,nowin_fractal.jpg,2,0,0
310,34,US,nowin_fractal.jpg,2,966,0.3993
310,35,CS,win_fractal.jpg,2,1309,0.4334
310,35,US,win_fractal.jpg,2,754,0.2497
310,36,CS,nowin_fractal.jpg,2,0,0
310,36,US,nowin_fractal.jpg,2,1768,0.547
310,37,CS,win_fractal.jpg,2,0,0
310,37,US,win_fractal.jpg,2,3297,0.9025
310,38,CS,win_fractal.jpg,2,0,0
310,38,US,win_fractal.jpg,2,3021,1
310,39,CS,nowin_fractal.jpg,2,0,0
310,39,US,nowin_fractal.jpg,2,2704,0.9175
310,40,CS,win_fractal.jpg,2,142,0.0468
310,40,US,win_fractal.jpg,2,2891,0.9532
331,1,CS,nowin_fractal.jpg,1,2103,0.6019
331,1,US,nowin_fractal.jpg,1,1332,0.3812
331,2,CS,win_fractal.jpg,1,1041,0.3502
331,2,US,win_fractal.jpg,1,771,0.2593
331,3,CS,win_fractal.jpg,1,317,0.0969
331,3,US,win_fractal.jpg,1,1995,0.6095
331,4,CS,nowin_fractal.jpg,1,954,0.2833
331,4,US,nowin_fractal.jpg,1,1671,0.4963
331,5,CS,nowin_fractal.jpg,1,2207,0.7029
331,5,US,nowin_fractal.jpg,1,466,0.1484
331,6,CS,win_fractal.jpg,1,1260,0.4523
331,6,US,win_fractal.jpg,1,421,0.1511
331,7,CS,win_fractal.jpg,1,1741,0.6833
331,7,US,win_fractal.jpg,1,723,0.2838
331,8,CS,win_fractal.jpg,1,1143,0.4391
331,8,US,win_fractal.jpg,1,545,0.2094
331,9,CS,nowin_fractal.jpg,1,527,0.1735
331,9,US,nowin_fractal.jpg,1,526,0.1731
331,10,CS,win_fractal.jpg,1,408,0.187
331,10,US,win_fractal.jpg,1,946,0.4335
331,11,CS,win_fractal.jpg,1,2771,0.8203
331,11,US,win_fractal.jpg,1,0,0
331,12,CS,nowin_fractal.jpg,1,686,0.3726
331,12,US,nowin_fractal.jpg,1,157,0.0853
331,13,CS,win_fractal.jpg,1,1637,0.6872
331,13,US,win_fractal.jpg,1,385,0.1616
331,14,CS,nowin_fractal.jpg,1,1654,0.6754
331,14,US,nowin_fractal.jpg,1,795,0.3246
331,15,CS,nowin_fractal.jpg,1,420,0.1555
331,15,US,nowin_fractal.jpg,1,2045,0.7571
331,16,CS,nowin_fractal.jpg,1,1661,0.5101
331,16,US,nowin_fractal.jpg,1,1504,0.4619
331,17,CS,win_fractal.jpg,1,870,0.374
331,17,US,win_fractal.jpg,1,229,0.0985
331,18,CS,nowin_fractal.jpg,1,477,0.152
331,18,US,nowin_fractal.jpg,1,974,0.3104
331,19,CS,nowin_fractal.jpg,1,2693,0.7911
331,19,US,nowin_fractal.jpg,1,122,0.0358
331,20,CS,win_fractal.jpg,1,2152,0.6808
331,20,US,win_fractal.jpg,1,0,0
331,21,CS,nowin_fractal.jpg,2,948,0.3171
331,21,US,nowin_fractal.jpg,2,444,0.1485
331,22,CS,nowin_fractal.jpg,2,1304,0.3863
331,22,US,nowin_fractal.jpg,2,0,0
331,23,CS,win_fractal.jpg,2,2295,0.709
331,23,US,win_fractal.jpg,2,0,0
331,24,CS,nowin_fractal.jpg,2,1804,0.6029
331,24,US,nowin_fractal.jpg,2,870,0.2908
331,25,CS,win_fractal.jpg,2,1257,0.4772
331,25,US,win_fractal.jpg,2,351,0.1333
331,26,CS,win_fractal.jpg,2,1628,0.6001
331,26,US,win_fractal.jpg,2,810,0.2986
331,27,CS,nowin_fractal.jpg,2,9,0.0036
331,27,US,nowin_fractal.jpg,2,1715,0.6789
331,28,CS,win_fractal.jpg,2,545,0.2126
331,28,US,win_fractal.jpg,2,1240,0.4836
331,29,CS,nowin_fractal.jpg,2,1120,0.5056
331,29,US,nowin_fractal.jpg,2,453,0.2045
331,30,CS,win_fractal.jpg,2,312,0.1418
331,30,US,win_fractal.jpg,2,1366,0.6206
331,31,CS,win_fractal.jpg,2,1607,0.5402
331,31,US,win_fractal.jpg,2,702,0.236
331,32,CS,win_fractal.jpg,2,1124,0.4384
331,32,US,win_fractal.jpg,2,667,0.2601
331,33,CS,nowin_fractal.jpg,2,205,0.064
331,33,US,nowin_fractal.jpg,2,1805,0.5635
331,34,CS,win_fractal.jpg,2,1301,0.5134
331,34,US,win_fractal.jpg,2,140,0.0552
331,35,CS,nowin_fractal.jpg,2,1275,0.4028
331,35,US,nowin_fractal.jpg,2,488,0.1542
331,36,CS,nowin_fractal.jpg,2,1989,0.7106
331,36,US,nowin_fractal.jpg,2,257,0.0918
331,37,CS,win_fractal.jpg,2,516,0.2154
331,37,US,win_fractal.jpg,2,681,0.2842
331,38,CS,nowin_fractal.jpg,2,2029,0.6951
331,38,US,nowin_fractal.jpg,2,111,0.038
331,39,CS,nowin_fractal.jpg,2,965,0.3093
331,39,US,nowin_fractal.jpg,2,738,0.2365
331,40,CS,win_fractal.jpg,2,1461,0.5574
331,40,US,win_fractal.jpg,2,664,0.2533
333,1,CS,win_fractal.jpg,1,1870,0.5617
333,1,US,win_fractal.jpg,1,393,0.1181
333,2,CS,nowin_fractal.jpg,1,1217,0.3482
333,2,US,nowin_fractal.jpg,1,0,0
333,3,CS,nowin_fractal.jpg,1,1360,0.4421
333,3,US,nowin_fractal.jpg,1,0,0
333,4,CS,win_fractal.jpg,1,0,0
333,4,US,win_fractal.jpg,1,0,0
333,5,CS,win_fractal.jpg,1,0,0
333,5,US,win_fractal.jpg,1,0,0
333,6,CS,nowin_fractal.jpg,1,0,0
333,6,US,nowin_fractal.jpg,1,625,0.2052
333,7,CS,nowin_fractal.jpg,1,0,0
333,7,US,nowin_fractal.jpg,1,268,0.0976
333,8,CS,nowin_fractal.jpg,1,0,0
333,8,US,nowin_fractal.jpg,1,0,0
333,9,CS,nowin_fractal.jpg,1,0,0
333,9,US,nowin_fractal.jpg,1,0,0
333,10,CS,win_fractal.jpg,1,0,0
333,10,US,win_fractal.jpg,1,2231,0.7861
333,11,CS,win_fractal.jpg,1,0,0
333,11,US,win_fractal.jpg,1,164,0.0549
333,12,CS,win_fractal.jpg,1,1373,0.4551
333,12,US,win_fractal.jpg,1,336,0.1114
333,13,CS,win_fractal.jpg,1,0,0
333,13,US,win_fractal.jpg,1,0,0
333,14,CS,win_fractal.jpg,1,68,0.0327
333,14,US,win_fractal.jpg,1,551,0.2649
333,15,CS,nowin_fractal.jpg,1,309,0.1246
333,15,US,nowin_fractal.jpg,1,354,0.1427
333,16,CS,nowin_fractal.jpg,1,0,0
333,16,US,nowin_fractal.jpg,1,261,0.091
333,17,CS,win_fractal.jpg,1,598,0.2654
333,17,US,win_fractal.jpg,1,186,0.0826
333,18,CS,nowin_fractal.jpg,1,569,0.2908
333,18,US,nowin_fractal.jpg,1,330,0.1686
333,19,CS,nowin_fractal.jpg,1,1645,0.571
333,19,US,nowin_fractal.jpg,1,0,0
333,20,CS,win_fractal.jpg,1,523,0.3041
333,20,US,win_fractal.jpg,1,96,0.0558
333,21,CS,win_fractal.jpg,2,0,0
333,21,US,win_fractal.jpg,2,273,0.2145
333,22,CS,nowin_fractal.jpg,2,0,0
333,22,US,nowin_fractal.jpg,2,0,0
333,23,CS,win_fractal.jpg,2,1724,0.5842
333,23,US,win_fractal.jpg,2,107,0.0363
333,24,CS,win_fractal.jpg,2,608,0.2446
333,24,US,win_fractal.jpg,2,0,0
333,25,CS,nowin_fractal.jpg,2,598,0.2419
333,25,US,nowin_fractal.jpg,2,0,0
333,26,CS,nowin_fractal.jpg,2,0,0
333,26,US,nowin_fractal.jpg,2,0,0
333,27,CS,win_fractal.jpg,2,0,0
333,27,US,win_fractal.jpg,2,1407,0.5581
333,28,CS,nowin_fractal.jpg,2,0,0
333,28,US,nowin_fractal.jpg,2,0,0
333,29,CS,win_fractal.jpg,2,746,0.2195
333,29,US,win_fractal.jpg,2,269,0.0791
333,30,CS,nowin_fractal.jpg,2,360,0.1943
333,30,US,nowin_fractal.jpg,2,116,0.0626
333,31,CS,nowin_fractal.jpg,2,0,0
333,31,US,nowin_fractal.jpg,2,0,0
333,32,CS,win_fractal.jpg,2,0,0
333,32,US,win_fractal.jpg,2,1233,0.3539
333,33,CS,nowin_fractal.jpg,2,0,0
333,33,US,nowin_fractal.jpg,2,0,0
333,34,CS,win_fractal.jpg,2,1334,0.5853
333,34,US,win_fractal.jpg,2,403,0.1768
333,35,CS,win_fractal.jpg,2,497,0.1446
333,35,US,win_fractal.jpg,2,900,0.2619
333,36,CS,win_fractal.jpg,2,0,0
333,36,US,win_fractal.jpg,2,0,0
333,37,CS,nowin_fractal.jpg,2,0,0
333,37,US,nowin_fractal.jpg,2,106,0.4549
333,38,CS,nowin_fractal.jpg,2,85,0.1868
333,38,US,nowin_fractal.jpg,2,0,0
333,39,CS,win_fractal.jpg,2,0,0
333,39,US,win_fractal.jpg,2,696,0.2403
333,40,CS,nowin_fractal.jpg,2,0,0
333,40,US,nowin_fractal.jpg,2,149,0.1005
335,1,CS,nowin_fractal.jpg,1,1151,0.33
335,1,US,nowin_fractal.jpg,1,1260,0.3612
335,2,CS,nowin_fractal.jpg,1,1451,0.3962
335,2,US,nowin_fractal.jpg,1,0,0
335,3,CS,win_fractal.jpg,1,2343,0.6512
335,3,US,win_fractal.jpg,1,694,0.1929
335,4,CS,win_fractal.jpg,1,1130,0.3256
335,4,US,win_fractal.jpg,1,622,0.1793
335,5,CS,nowin_fractal.jpg,1,675,0.1939
335,5,US,nowin_fractal.jpg,1,564,0.162
335,6,CS,nowin_fractal.jpg,1,1068,0.2908
335,6,US,nowin_fractal.jpg,1,835,0.2274
335,7,CS,win_fractal.jpg,1,1173,0.3285
335,7,US,win_fractal.jpg,1,554,0.1551
335,8,CS,win_fractal.jpg,1,1289,0.3527
335,8,US,win_fractal.jpg,1,654,0.1789
335,9,CS,nowin_fractal.jpg,1,2617,0.706
335,9,US,nowin_fractal.jpg,1,149,0.0402
335,10,CS,win_fractal.jpg,1,2485,0.6943
335,10,US,win_fractal.jpg,1,375,0.1048
335,11,CS,win_fractal.jpg,1,1630,0.4472
335,11,US,win_fractal.jpg,1,0,0
335,12,CS,nowin_fractal.jpg,1,992,0.2809
335,12,US,nowin_fractal.jpg,1,782,0.2215
335,13,CS,win_fractal.jpg,1,1214,0.3321
335,13,US,win_fractal.jpg,1,900,0.2462
335,14,CS,nowin_fractal.jpg,1,1067,0.3135
